lag,bucket_type,bucket,label,cell,rows,row_share,pool_share_of_all,events,rate,base,coverage,lift,ci_low,ci_high,sufficient,members,unconfirmed
0,drawdown,0-10,launch_300,decile 10,9222,0.08127902979878548,0.030323456782004533,40,0.004337453914552158,0.0024149267149064435,0.37307847863186033,1.7961016737189868,1.3197420775046371,2.4433849933145995,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,drawdown,0-10,launch_300,deciles 8-10,28863,0.2543869699720609,0.09490630374094522,97,0.003360704015521602,0.0024149267149064435,0.37307847863186033,1.391638096004002,1.1411965670224549,1.6968144887264747,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,drawdown,10-20,win_50,decile 10,119,0.07460815047021943,0.003058811433271643,22,0.18487394957983194,0.180564263322884,0.04099835492494345,1.0238678804855277,0.6943626477127441,1.4625256227737056,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,drawdown,10-20,win_50,deciles 8-10,463,0.290282131661442,0.011901089862224963,90,0.19438444924406048,0.180564263322884,0.04099835492494345,1.076538876889849,0.8911745129545082,1.2897580646164155,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,drawdown,10-20,win_100,decile 10,119,0.07460815047021943,0.003058811433271643,2,0.01680672268907563,0.020689655172413793,0.04099835492494345,0.8123249299719888,0.22335681131853005,2.861952085049634,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,drawdown,10-20,win_100,deciles 8-10,463,0.290282131661442,0.011901089862224963,7,0.01511879049676026,0.020689655172413793,0.04099835492494345,0.7307415406767459,0.35488363428875574,1.4922898822388475,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,drawdown,10-20,launch_300,decile 10,119,0.07460815047021943,0.003058811433271643,2,0.01680672268907563,0.003761755485893417,0.04099835492494345,4.4677871148459385,1.2284624622519154,15.740736467772988,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,drawdown,10-20,launch_300,deciles 8-10,463,0.290282131661442,0.011901089862224963,3,0.0064794816414686825,0.003761755485893417,0.04099835492494345,1.7224622030237582,0.5864297241710607,5.017588019983648,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,drawdown,20-30,win_50,decile 10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,drawdown,20-30,win_50,deciles 8-10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,drawdown,20-30,win_100,decile 10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,drawdown,20-30,win_100,deciles 8-10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,drawdown,20-30,launch_300,decile 10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,drawdown,20-30,launch_300,deciles 8-10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,drawdown,>30,win_50,decile 10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,drawdown,>30,win_50,deciles 8-10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,drawdown,>30,win_100,decile 10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,drawdown,>30,win_100,deciles 8-10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,drawdown,>30,launch_300,decile 10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,drawdown,>30,launch_300,deciles 8-10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,mst,0-12,win_50,decile 10,8989,0.0814560414665531,0.03019837737053399,758,0.08432528646123039,0.07540279464269532,0.37073219894848236,1.1183310494102414,1.0444834187587968,1.1968884035637184,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,mst,0-12,win_50,deciles 8-10,28199,0.2555321963861754,0.09473401306838224,2378,0.08432923153303308,0.07540279464269532,0.37073219894848236,1.1183833693782397,1.076117337718378,1.1621511431537208,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,mst,0-12,win_100,decile 10,8989,0.0814560414665531,0.03019837737053399,152,0.01690955612415174,0.009886365695851532,0.37073219894848236,1.7103915275202943,1.4609162213035871,2.001613425338039,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,mst,0-12,win_100,deciles 8-10,28199,0.2555321963861754,0.09473401306838224,375,0.013298343912904713,0.009886365695851532,0.37073219894848236,1.345119563853975,1.216433976360943,1.4872160991313306,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,mst,0-12,launch_300,decile 10,8989,0.0814560414665531,0.03019837737053399,42,0.00467237735009456,0.002537289087844573,0.37073219894848236,1.8414840360440539,1.3631541082977086,2.4865969876591767,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,mst,0-12,launch_300,deciles 8-10,28199,0.2555321963861754,0.09473401306838224,100,0.0035462250434412567,0.002537289087844573,0.37073219894848236,1.3976432801568444,1.149570161028806,1.6990182371831521,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,mst,13-24,win_50,decile 10,352,0.07486176095278604,0.010375217378489109,13,0.036931818181818184,0.03509145044661846,0.1385916821410676,1.0524449035812673,0.6186142030972109,1.7711892563623526,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,mst,13-24,win_50,deciles 8-10,1127,0.23968524032326669,0.033218380640787575,39,0.03460514640638864,0.03509145044661846,0.1385916821410676,0.9861418085020569,0.7242922065819777,1.3380955449276681,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,mst,13-24,win_100,decile 10,352,0.07486176095278604,0.010375217378489109,2,0.005681818181818182,0.0031901318587834963,0.1385916821410676,1.7810606060606062,0.488865329269828,6.418806376695032,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,mst,13-24,win_100,deciles 8-10,1127,0.23968524032326669,0.033218380640787575,5,0.0044365572315882874,0.0031901318587834963,0.1385916821410676,1.3907128068618753,0.5944820091631144,3.2423387434257167,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,mst,13-24,launch_300,decile 10,352,0.07486176095278604,0.010375217378489109,0,0.0,0.0,0.1385916821410676,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,mst,13-24,launch_300,deciles 8-10,1127,0.23968524032326669,0.033218380640787575,0,0.0,0.0,0.1385916821410676,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,mst,>24,win_50,decile 10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,mst,>24,win_50,deciles 8-10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,mst,>24,win_100,decile 10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,mst,>24,win_100,deciles 8-10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,mst,>24,launch_300,decile 10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
0,mst,>24,launch_300,deciles 8-10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,all,ALL,win_50,decile 10,8719,0.07959649443125799,0.02216155901064741,781,0.0895744924876706,0.07584444038707322,0.2784238070909872,1.1810291173687335,1.1043612874575441,1.26246321900787,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,all,ALL,win_50,deciles 8-10,27917,0.2548566733613292,0.07095816525980546,2343,0.08392735609127056,0.07584444038707322,0.2784238070909872,1.1065722901104689,1.0644382391472549,1.150215875747829,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,all,ALL,win_100,decile 10,8719,0.07959649443125799,0.02216155901064741,119,0.013648354169056085,0.009932444769034142,0.2784238070909872,1.3741183048514738,1.1495931286880274,1.6417717906294464,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,all,ALL,win_100,deciles 8-10,27917,0.2548566733613292,0.07095816525980546,354,0.012680445606619623,0.009932444769034142,0.2784238070909872,1.2766691284458764,1.1511103447506703,1.4157285833769602,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,all,ALL,launch_300,decile 10,8719,0.07959649443125799,0.02216155901064741,40,0.004587682073632297,0.002437465765930254,0.2784238070909872,1.8821524132797072,1.3830095807110765,2.560313155383405,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,all,ALL,launch_300,deciles 8-10,27917,0.2548566733613292,0.07095816525980546,107,0.0038327900562381344,0.002437465765930254,0.2784238070909872,1.5724487743832405,1.3017884782040323,1.8991218620489212,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,drawdown,0-10,win_50,decile 10,8604,0.07968363632995916,0.028291370868831815,752,0.08740120874012088,0.07433990572066274,0.3550461822761335,1.1756970619324818,1.0978797253287345,1.2584681917110034,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,drawdown,0-10,win_50,deciles 8-10,27467,0.25437824721931523,0.09031602552931235,2246,0.08177085229548185,0.07433990572066274,0.3550461822761335,1.0999590529848318,1.0571508715295945,1.1443406611306015,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,drawdown,0-10,win_100,decile 10,8604,0.07968363632995916,0.028291370868831815,115,0.013365876336587633,0.009798382988969873,0.3550461822761335,1.3640900086916097,1.1376795713604773,1.6348286436709372,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,drawdown,0-10,win_100,deciles 8-10,27467,0.25437824721931523,0.09031602552931235,343,0.012487712527760585,0.009798382988969873,0.3550461822761335,1.27446666881853,1.1472234845595959,1.4156249225097437,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,drawdown,0-10,launch_300,decile 10,8604,0.07968363632995916,0.028291370868831815,37,0.004300325430032543,0.002417181436787464,0.3550461822761335,1.7790660496499002,1.2914262314663127,2.449743887558642,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,drawdown,0-10,launch_300,deciles 8-10,27467,0.25437824721931523,0.09031602552931235,102,0.003713547165689737,0.002417181436787464,0.3550461822761335,1.5363129590409224,1.266071817822379,1.8639759782581646,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,drawdown,10-20,win_50,decile 10,115,0.07357645553422905,0.0029559942422373022,29,0.25217391304347825,0.17978246960972488,0.04017581739666872,1.402661302800557,1.0106622856387146,1.8837767720129397,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,drawdown,10-20,win_50,deciles 8-10,450,0.28790786948176583,0.011566933991363356,97,0.21555555555555556,0.17978246960972488,0.04017581739666872,1.1989798339264532,1.0015151964336044,1.4232282676310843,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,drawdown,10-20,win_100,decile 10,115,0.07357645553422905,0.0029559942422373022,4,0.034782608695652174,0.019193857965451054,0.04017581739666872,1.8121739130434784,0.7089686044456303,4.482317446087863,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,drawdown,10-20,win_100,deciles 8-10,450,0.28790786948176583,0.011566933991363356,11,0.024444444444444446,0.019193857965451054,0.04017581739666872,1.2735555555555558,0.7139348169956927,2.2526077528131667,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,drawdown,10-20,launch_300,decile 10,115,0.07357645553422905,0.0029559942422373022,3,0.02608695652173913,0.003838771593090211,0.04017581739666872,6.7956521739130435,2.321327135267979,19.251111159505424,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,drawdown,10-20,launch_300,deciles 8-10,450,0.28790786948176583,0.011566933991363356,5,0.011111111111111112,0.003838771593090211,0.04017581739666872,2.894444444444445,1.23869897652934,6.70614600846947,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,drawdown,20-30,win_50,decile 10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,drawdown,20-30,win_50,deciles 8-10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,drawdown,20-30,win_100,decile 10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,drawdown,20-30,win_100,deciles 8-10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,drawdown,20-30,launch_300,decile 10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,drawdown,20-30,launch_300,deciles 8-10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,drawdown,>30,win_50,decile 10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,drawdown,>30,win_50,deciles 8-10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,drawdown,>30,win_100,decile 10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,drawdown,>30,win_100,deciles 8-10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,drawdown,>30,launch_300,decile 10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,drawdown,>30,launch_300,deciles 8-10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,mst,0-12,win_50,decile 10,8386,0.07997634851606011,0.028172610148992996,771,0.0919389458621512,0.07752536812390326,0.3522617707825912,1.185920790665731,1.1085436913298696,1.2681179643861566,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,mst,0-12,win_50,deciles 8-10,26647,0.25412947280079345,0.08952009809685385,2299,0.08627612864487559,0.07752536812390326,0.3522617707825912,1.1128760911781368,1.070157301782102,1.1571333256693832,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,mst,0-12,win_100,decile 10,8386,0.07997634851606011,0.028172610148992996,118,0.014071070832339614,0.010204470893415732,0.3522617707825912,1.3789123394353295,1.1527722133372886,1.6486593133457406,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,mst,0-12,win_100,deciles 8-10,26647,0.25412947280079345,0.08952009809685385,348,0.013059631478215183,0.010204470893415732,0.3522617707825912,1.2797950638128328,1.1529249513379147,1.4204214417366474,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,mst,0-12,launch_300,decile 10,8386,0.07997634851606011,0.028172610148992996,40,0.004769854519437157,0.0025463492790112154,0.3522617707825912,1.8732129793636798,1.3764691438289407,2.548055834399174,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,mst,0-12,launch_300,deciles 8-10,26647,0.25412947280079345,0.08952009809685385,107,0.004015461402784554,0.0025463492790112154,0.3522617707825912,1.5769483926980417,1.3055322499430895,1.9045165603846554,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,mst,13-24,win_50,decile 10,333,0.0710930828351836,0.009815191440445663,10,0.03003003003003003,0.03821520068317677,0.13806113125239486,0.7858137467076015,0.42893848451723804,1.4231901347364069,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,mst,13-24,win_50,deciles 8-10,1270,0.27113578138343297,0.037433312700798776,44,0.03464566929133858,0.03821520068317677,0.13806113125239486,0.9065939383275415,0.6779647917201388,1.2086674398139754,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,mst,13-24,win_100,decile 10,333,0.0710930828351836,0.009815191440445663,1,0.003003003003003003,0.003842869342442357,0.13806113125239486,0.781448114781448,0.13799599960166636,4.374742474335003,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,mst,13-24,win_100,deciles 8-10,1270,0.27113578138343297,0.037433312700798776,6,0.004724409448818898,0.003842869342442357,0.13806113125239486,1.2293963254593174,0.5638973547355662,2.672219357114164,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,mst,13-24,launch_300,decile 10,333,0.0710930828351836,0.009815191440445663,0,0.0,0.0,0.13806113125239486,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,mst,13-24,launch_300,deciles 8-10,1270,0.27113578138343297,0.037433312700798776,0,0.0,0.0,0.13806113125239486,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,mst,>24,win_50,decile 10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,mst,>24,win_50,deciles 8-10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,mst,>24,win_100,decile 10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,mst,>24,win_100,deciles 8-10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,mst,>24,launch_300,decile 10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
3,mst,>24,launch_300,deciles 8-10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,all,ALL,win_50,decile 10,8376,0.08074031231925968,0.021289737157149068,776,0.09264565425023878,0.0767977636398689,0.26368162997643796,1.2063587513392457,1.1279218757781995,1.2896587376799693,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,all,ALL,win_50,deciles 8-10,26150,0.25207248891459416,0.06646688474921778,2233,0.08539196940726577,0.0767977636398689,0.26368162997643796,1.1119069795794843,1.0685908582786723,1.156809015614499,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,all,ALL,win_100,decile 10,8376,0.08074031231925968,0.021289737157149068,148,0.01766953199617956,0.010246770773086562,0.26368162997643796,1.7244000463628106,1.4698477332638096,2.0221090424957446,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,all,ALL,win_100,deciles 8-10,26150,0.25207248891459416,0.06646688474921778,364,0.013919694072657744,0.010246770773086562,0.26368162997643796,1.3584469078998254,1.2266709836878094,1.504157983862162,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,all,ALL,launch_300,decile 10,8376,0.08074031231925968,0.021289737157149068,52,0.0062082139446036294,0.0025448235974551764,0.26368162997643796,2.4395458886862897,1.8616855732128021,3.195306455072181,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,all,ALL,launch_300,deciles 8-10,26150,0.25207248891459416,0.06646688474921778,111,0.004244741873804972,0.0025448235974551764,0.26368162997643796,1.6679906135929083,1.38566784722278,2.007540296178082,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,drawdown,0-10,win_50,decile 10,8224,0.08046651794450314,0.027041868203774154,749,0.0910749027237354,0.07529059528002818,0.33606360626198123,1.2096451407377067,1.1295709516062795,1.2947909101504167,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,drawdown,0-10,win_50,deciles 8-10,25695,0.25140894681225784,0.08448939731225401,2150,0.08367386651099436,0.07529059528002818,0.33606360626198123,1.1113455299401775,1.0671999151852105,1.1571442692686478,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,drawdown,0-10,win_100,decile 10,8224,0.08046651794450314,0.027041868203774154,142,0.017266536964980546,0.010126805213103206,0.33606360626198123,1.705032989341905,1.4484578982050196,2.0061198867795142,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,drawdown,0-10,win_100,deciles 8-10,25695,0.25140894681225784,0.08448939731225401,351,0.013660245183887917,0.010126805213103206,0.33606360626198123,1.3489195157237492,1.2157747719275867,1.4964217968592164,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,drawdown,0-10,launch_300,decile 10,8224,0.08046651794450314,0.027041868203774154,50,0.006079766536964981,0.0025145786857657232,0.33606360626198123,2.4178072340232255,1.8352748847745841,3.1837533192639036,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,drawdown,0-10,launch_300,deciles 8-10,25695,0.25140894681225784,0.08448939731225401,106,0.0041253162093792565,0.0025145786857657232,0.33606360626198123,1.6405596025813134,1.357003253419918,1.9830707755693495,True,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,drawdown,10-20,win_50,decile 10,152,0.09895833333333333,0.003907053259304956,27,0.17763157894736842,0.17708333333333334,0.03948180135718692,1.0030959752321982,0.7061495603962503,1.3897889856502963,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,drawdown,10-20,win_50,deciles 8-10,455,0.2962239583333333,0.011695455480156281,83,0.1824175824175824,0.17708333333333334,0.03948180135718692,1.0301228183581124,0.8450295024730629,1.2452452327592956,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,drawdown,10-20,win_100,decile 10,152,0.09895833333333333,0.003907053259304956,6,0.039473684210526314,0.018229166666666668,0.03948180135718692,2.1654135338345863,0.9992011666940727,4.577088860074332,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,drawdown,10-20,win_100,deciles 8-10,455,0.2962239583333333,0.011695455480156281,13,0.02857142857142857,0.018229166666666668,0.03948180135718692,1.5673469387755101,0.9200629298683992,2.647655595192587,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,drawdown,10-20,launch_300,decile 10,152,0.09895833333333333,0.003907053259304956,2,0.013157894736842105,0.004557291666666667,0.03948180135718692,2.887218045112782,0.7934135928565975,10.24755158156,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,drawdown,10-20,launch_300,deciles 8-10,455,0.2962239583333333,0.011695455480156281,5,0.01098901098901099,0.004557291666666667,0.03948180135718692,2.4113029827315544,1.031913257901845,5.5873917112156715,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,drawdown,20-30,win_50,decile 10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,drawdown,20-30,win_50,deciles 8-10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,drawdown,20-30,win_100,decile 10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,drawdown,20-30,win_100,deciles 8-10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,drawdown,20-30,launch_300,decile 10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,drawdown,20-30,launch_300,deciles 8-10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,drawdown,>30,win_50,decile 10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,drawdown,>30,win_50,deciles 8-10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
6,drawdown,>30,win_100,decile 10,0,,0.0,0,,,0.0,,,,False,ret_12m_skip1|pe_vs_5y_median|inst_pct_delta_qoq,True
