system,ticker,signal_date,entry_date,entry_price,shares,exit_date,exit_price,exit_reason,pnl,ret,holding_days,bars_held,partial,rank,notional_in,notional_out
S-B_minervini,RNG,2019-02-08,2019-02-11,101.44935140783016,44,2019-06-24,115.0287696460605,close_below_sma50,587.9693651557636,0.1315887222677643,133,92,True,0.9627989371124889,4463.771461944527,5061.265864426662
S-B_minervini,NSSC,2019-04-18,2019-04-22,11.144263355817873,415,2019-06-26,13.42044010669674,close_below_sma20_volume,934.4189996777859,0.20184040998612418,65,46,True,0.9786689419795221,4624.869292664417,5569.482644279147
S-B_minervini,EHTH,2019-06-21,2019-06-24,83.30774999999998,107,2019-06-26,77.28251698125,stop_7pct,-661.8830915732433,-0.0741784965034965,2,2,False,0.9982661465106198,8913.92925,8269.22931699375
S-B_minervini,COO,2019-05-31,2019-06-03,74.67020066869036,58,2019-07-01,85.03890473354468,half_at_2R,592.1217076482226,0.1365845554445555,28,20,True,0.8631799163179916,4330.87163878404,4932.256474545592
S-B_minervini,LION1,2019-06-14,2019-06-17,30.317017636544186,294,2019-07-01,30.892575,delisted,151.21824462086443,0.01694869670369581,14,10,False,0.7918473547267997,8913.203185143992,9082.41705
S-B_minervini,HCC,2019-03-29,2019-04-01,23.565833301158303,407,2019-07-03,21.86143440765203,stop_7pct,-712.1792476145383,-0.0741784965034964,93,65,False,0.8791208791208791,9591.294153571429,8897.603803914377
S-B_minervini,ATRI,2019-03-29,2019-04-01,824.3256583107183,11,2019-07-05,764.7063050733957,stop_7pct,-673.2922372077719,-0.07417849650349617,95,66,False,0.8681318681318682,9067.5822414179,8411.769355807353
S-B_minervini,NVCR,2019-06-21,2019-06-24,59.6596,75,2019-07-11,67.94393205599998,half_at_2R,611.7546392957975,0.13658455544455483,17,12,True,0.977026441265713,4474.47,5095.794904199998
S-B_minervini,NEWT,2019-06-14,2019-06-17,11.8966675,750,2019-07-22,11.036241023062502,stop_7pct,-662.5195390954177,-0.07417849650349606,35,24,False,0.826539462272333,8922.500624999999,8277.180767296877
S-B_minervini,EHTH,2019-06-28,2019-07-01,87.90781999999999,100,2019-07-23,81.5498869185,stop_7pct,-652.7390788418497,-0.0741784965034965,22,15,False,0.9982706441850411,8790.782,8154.98869185
S-B_minervini,CHGG,2019-07-12,2019-07-15,44.394349999999996,186,2019-07-29,41.24545875449999,stop_7pct,-601.622776091338,-0.07278628371628382,14,10,False,0.9312629399585921,8257.3491,7671.6553283369985
S-B_minervini,TTD,2019-07-26,2019-07-29,27.927899999999994,317,2019-07-29,25.946974052999995,stop_7pct,-645.0318602738007,-0.0727862837162837,0,0,False,0.9946258784621744,8853.144299999998,8225.190774800998
S-B_minervini,LSCC,2019-07-12,2019-07-15,16.79678,262,2019-07-31,19.129180870799996,half_at_2R,601.67642640145,0.13658455544455528,16,12,True,0.9888198757763975,4400.756359999999,5011.845388149599
S-B_minervini,CWST,2019-06-21,2019-06-24,40.631325,103,2019-08-02,46.27339078949999,half_at_2R,572.1815905921803,0.13658455544455528,39,28,True,0.9466840052015605,4185.026475,4766.159251318499
S-B_minervini,TEAM,2019-07-26,2019-07-29,144.14399999999998,61,2019-08-05,133.91986607999996,stop_7pct,-640.6340649508793,-0.0727862837162837,7,5,False,0.9813972715998347,8792.783999999998,8169.111830879998
S-B_minervini,GKOS,2019-08-02,2019-08-05,80.04996999999999,111,2019-08-05,74.37202562789999,stop_7pct,-647.3926668177974,-0.07278628371628382,0,0,False,0.9639130434782609,8885.546669999998,8255.294844696899
S-B_minervini,TLRA,2019-08-02,2019-08-05,9.00245,991,2019-08-06,8.35134780375,stop_7pct,-662.4398901072636,-0.07417849650349617,1,1,False,0.9869565217391304,8921.42795,8276.185673516251
S-B_minervini,COO,2019-05-31,2019-06-03,74.67020066869036,59,2019-08-07,81.38030924102594,close_below_sma20_volume,386.6894256831265,0.08768572326362323,65,46,True,0.8631799163179916,4405.541839452731,4801.438245220531
S-B_minervini,FHI,2019-07-12,2019-07-15,24.88906204280156,312,2019-08-27,23.123680872105645,stop_7pct,-565.7789010465767,-0.0727862837162837,43,31,False,0.9200828157349896,7765.387357354086,7214.588432096961
S-B_minervini,SAFM,2019-08-16,2019-08-19,141.11563819098401,62,2019-08-29,131.10630597409752,stop_7pct,-637.4563579851983,-0.07278628371628382,10,8,False,0.9078661451542808,8749.169567841009,8128.590970394046
S-B_minervini,PCMI,2019-06-28,2019-07-01,35.127599999999994,249,2019-08-30,34.922475,delisted,-68.51859367499674,-0.007825760223447165,60,43,False,0.9844357976653697,8746.772399999998,8695.696275
S-B_minervini,NVCR,2019-06-21,2019-06-24,59.6596,75,2019-09-04,87.55236000000001,close_below_sma20_volume,2080.9161030000005,0.4645996655993372,72,50,True,0.977026441265713,4474.47,6566.427000000001
S-B_minervini,LSCC,2019-07-12,2019-07-15,16.79678,263,2019-09-04,18.79119,close_below_sma20_volume,515.1701938900005,0.1165023989618943,51,36,True,0.9888198757763975,4417.55314,4942.08297
S-B_minervini,CWST,2019-06-21,2019-06-24,40.631325,103,2019-09-06,44.36559,close_below_sma20_volume,375.87461275499936,0.0897244296743327,74,52,True,0.9466840052015605,4185.026475,4569.655769999999
S-B_minervini,PODD,2019-08-09,2019-08-12,152.18203,57,2019-09-10,141.38775861210001,stop_7pct,-632.0069470611888,-0.0727862837162836,29,20,False,0.9660869565217391,8674.37571,8059.102240889701
S-B_minervini,CLCT,2019-08-30,2019-09-03,24.970796904527557,175,2019-09-20,28.395541699983507,half_at_2R,589.9912299490024,0.13487797202797203,17,13,True,0.9839130434782609,4369.889458292322,4969.219797497114
S-B_minervini,CRAY,2019-08-23,2019-08-26,35.037375000000004,249,2019-09-25,34.922475,delisted,-46.03010265000012,-0.005270805099559461,30,21,False,0.9595652173913043,8724.306375000002,8695.696275
S-B_minervini,VRRM,2019-09-13,2019-09-16,14.804789999999997,580,2019-09-27,13.754686245299999,stop_7pct,-625.624673948274,-0.0727862837162837,11,9,False,0.9285714285714286,8586.778199999999,7977.718022273999
S-B_minervini,KBH,2019-09-13,2019-09-16,27.210208734344096,157,2019-10-09,30.988618319195115,half_at_2R,584.0730889742044,0.1365845554445555,23,17,True,0.7932098765432098,4272.002771292023,4865.213076113633
S-B_minervini,MDC,2019-09-13,2019-09-16,32.52797862344984,264,2019-10-31,30.220769099688543,stop_7pct,-625.6689836718897,-0.0727862837162836,45,33,False,0.9453262786596119,8587.386356590758,7978.283042317776
S-B_minervini,CLCT,2019-08-30,2019-09-03,24.970796904527557,175,2019-11-01,24.908369912266238,breakeven_stop,-19.653577838668753,-0.0044930069930068095,59,43,True,0.9839130434782609,4369.889458292322,4358.964734646592
