system,date,equity,cash,positions
S-B_minervini,2016-04-21,94914.7981765612,9066.011176561196,9
S-B_minervini,2016-04-22,95370.1431765612,9066.011176561196,9
S-B_minervini,2016-04-25,95739.27262282121,9199.785622821197,9
S-B_minervini,2016-04-26,95742.8036228212,9199.785622821197,9
S-B_minervini,2016-04-27,96040.8856228212,9199.785622821197,9
S-B_minervini,2016-04-28,96204.44862282119,9199.785622821197,9
S-B_minervini,2016-04-29,96069.46862282121,9199.785622821197,9
S-B_minervini,2016-05-02,97322.5264125212,9232.341412521198,9
S-B_minervini,2016-05-03,96705.59541252122,9232.341412521198,9
S-B_minervini,2016-05-04,96190.7894125212,9232.341412521198,9
S-B_minervini,2016-05-05,96004.9374125212,9232.341412521198,9
S-B_minervini,2016-05-06,96662.0534125212,9232.341412521198,9
S-B_minervini,2016-05-09,96559.29233860078,18409.65233860078,8
S-B_minervini,2016-05-10,97335.81641845622,23857.833418456208,8
S-B_minervini,2016-05-11,96578.84941845622,23857.833418456208,8
S-B_minervini,2016-05-12,97040.22141845622,23857.833418456208,8
S-B_minervini,2016-05-13,96686.0434184562,23857.833418456208,8
S-B_minervini,2016-05-16,97404.21300499771,4547.503004997703,10
S-B_minervini,2016-05-17,96803.08200499772,4547.503004997703,10
S-B_minervini,2016-05-18,96823.92600499772,4547.503004997703,10
S-B_minervini,2016-05-19,96289.02115926219,21690.89815926219,8
S-B_minervini,2016-05-20,96903.23215926219,21690.89815926219,8
S-B_minervini,2016-05-23,97103.70684289922,12010.297842899216,9
S-B_minervini,2016-05-24,98008.60684289921,12010.297842899216,9
S-B_minervini,2016-05-25,101696.01081772448,18520.89181772446,9
S-B_minervini,2016-05-26,100983.18781772447,18520.89181772446,9
S-B_minervini,2016-05-27,101451.89881772446,18520.89181772446,9
S-B_minervini,2016-05-31,101312.57060272443,8399.565602724459,10
S-B_minervini,2016-06-01,101223.22260272446,8399.565602724459,10
S-B_minervini,2016-06-02,99988.40518312396,22493.97718312396,8
S-B_minervini,2016-06-03,99966.44118312397,22493.97718312396,8
S-B_minervini,2016-06-06,99973.90210574896,2523.3241057489595,10
S-B_minervini,2016-06-07,100048.30210574897,2523.3241057489595,10
S-B_minervini,2016-06-08,100309.72410574896,2523.3241057489595,10
S-B_minervini,2016-06-09,100286.56910574896,2523.3241057489595,10
S-B_minervini,2016-06-10,99393.06866695303,11769.361666953026,9
S-B_minervini,2016-06-13,98563.10690512038,1916.3679051203817,10
S-B_minervini,2016-06-14,98630.81390512038,1916.3679051203817,10
S-B_minervini,2016-06-15,98434.49390512038,1916.3679051203817,10
S-B_minervini,2016-06-16,98300.03390512038,1916.3679051203817,10
S-B_minervini,2016-06-17,97404.06190512038,1916.3679051203817,10
S-B_minervini,2016-06-20,97895.2769051204,1916.3679051203817,10
S-B_minervini,2016-06-21,98012.5949051204,1916.3679051203817,10
S-B_minervini,2016-06-22,97422.92015133388,9985.826151333877,9
S-B_minervini,2016-06-23,98215.7851089051,15458.142108905104,9
S-B_minervini,2016-06-24,96548.1111089051,15458.142108905104,9
S-B_minervini,2016-06-27,95469.05125777007,11983.561257770078,9
S-B_minervini,2016-06-28,96069.31125777008,11983.561257770078,9
S-B_minervini,2016-06-29,96656.83825777008,11983.561257770078,9
S-B_minervini,2016-06-30,97870.17425777008,11983.561257770078,9
S-B_minervini,2016-07-01,97825.10503449508,23619.41203449508,8
S-B_minervini,2016-07-05,97998.35955505159,4114.431555051608,10
S-B_minervini,2016-07-06,98427.52555505159,4114.431555051608,10
S-B_minervini,2016-07-07,98261.95955505161,4114.431555051608,10
S-B_minervini,2016-07-08,98863.38955505162,4114.431555051608,10
S-B_minervini,2016-07-11,99380.54655505162,4114.431555051608,10
S-B_minervini,2016-07-12,98832.03106745161,14028.595067451608,9
S-B_minervini,2016-07-13,98943.9570674516,14028.595067451608,9
S-B_minervini,2016-07-14,98860.77106745161,14028.595067451608,9
S-B_minervini,2016-07-15,99078.63306745162,14028.595067451608,9
S-B_minervini,2016-07-18,99236.02954824857,4146.416548248579,10
S-B_minervini,2016-07-19,98198.17254824858,4146.416548248579,10
S-B_minervini,2016-07-20,98363.63685904726,13282.95885904725,9
S-B_minervini,2016-07-21,97952.25685904725,13282.95885904725,9
S-B_minervini,2016-07-22,98616.23185904726,13282.95885904725,9
S-B_minervini,2016-07-25,98326.28285904726,13282.95885904725,9
S-B_minervini,2016-07-26,97967.82085904725,13282.95885904725,9
S-B_minervini,2016-07-27,96862.29685904726,13282.95885904725,9
S-B_minervini,2016-07-28,97506.59285904726,13282.95885904725,9
S-B_minervini,2016-07-29,96919.26785904725,13282.95885904725,9
S-B_minervini,2016-08-01,96996.05394087313,3592.1599408731126,10
S-B_minervini,2016-08-02,96038.6969408731,3592.1599408731126,10
S-B_minervini,2016-08-03,95936.22094087311,3592.1599408731126,10
S-B_minervini,2016-08-04,96907.40594087311,3592.1599408731126,10
S-B_minervini,2016-08-05,96502.29894087311,3592.1599408731126,10
S-B_minervini,2016-08-08,96507.36532154625,11018.839321546244,9
S-B_minervini,2016-08-09,96726.58732154623,11018.839321546244,9
S-B_minervini,2016-08-10,96918.77632154623,11018.839321546244,9
S-B_minervini,2016-08-11,97322.75932154623,11018.839321546244,9
S-B_minervini,2016-08-12,97970.47132154625,11018.839321546244,9
S-B_minervini,2016-08-15,97446.63947226951,1233.8264722694967,10
S-B_minervini,2016-08-16,96882.8394722695,1233.8264722694967,10
S-B_minervini,2016-08-17,97093.6814722695,1233.8264722694967,10
S-B_minervini,2016-08-18,98141.02847226949,1233.8264722694967,10
S-B_minervini,2016-08-19,98043.3424722695,1233.8264722694967,10
S-B_minervini,2016-08-22,98070.3534722695,1233.8264722694967,10
S-B_minervini,2016-08-23,98248.29247226949,1233.8264722694967,10
S-B_minervini,2016-08-24,97694.8024722695,1233.8264722694967,10
S-B_minervini,2016-08-25,97922.3374722695,1233.8264722694967,10
S-B_minervini,2016-08-26,97917.21647226949,1233.8264722694967,10
S-B_minervini,2016-08-29,98634.3024722695,1233.8264722694967,10
S-B_minervini,2016-08-30,98409.3524722695,1233.8264722694967,10
S-B_minervini,2016-08-31,98297.0704722695,1233.8264722694967,10
S-B_minervini,2016-09-01,98506.69247226951,1233.8264722694967,10
S-B_minervini,2016-09-02,98912.0444722695,1233.8264722694967,10
S-B_minervini,2016-09-06,99763.40247226949,1233.8264722694967,10
S-B_minervini,2016-09-07,99898.8284722695,1233.8264722694967,10
S-B_minervini,2016-09-08,99787.1864722695,1233.8264722694967,10
S-B_minervini,2016-09-09,96610.42447226951,1233.8264722694967,10
S-B_minervini,2016-09-12,97361.92754635362,32.09954635360282,10
S-B_minervini,2016-09-13,95629.05554635361,32.09954635360282,10
S-B_minervini,2016-09-14,95338.92554635361,32.09954635360282,10
S-B_minervini,2016-09-15,96367.23754635362,32.09954635360282,10
S-B_minervini,2016-09-16,95940.19754635361,32.09954635360282,10
S-B_minervini,2016-09-19,96599.34554635362,32.09954635360282,10
S-B_minervini,2016-09-20,96442.69354635362,32.09954635360282,10
S-B_minervini,2016-09-21,97659.88154635362,32.09954635360282,10
S-B_minervini,2016-09-22,98458.50473651136,5539.305736511367,10
S-B_minervini,2016-09-23,97966.30873651135,5539.305736511367,10
S-B_minervini,2016-09-26,97225.99873651136,5539.305736511367,10
S-B_minervini,2016-09-27,98317.40873651135,5539.305736511367,10
S-B_minervini,2016-09-28,99218.37773651136,5539.305736511367,10
S-B_minervini,2016-09-29,98462.88597575363,11038.057975753627,10
S-B_minervini,2016-09-30,99689.52497575362,11038.057975753627,10
S-B_minervini,2016-10-03,98797.40297575365,11038.057975753627,10
S-B_minervini,2016-10-04,97885.85386806905,19948.73386806904,9
S-B_minervini,2016-10-05,97985.85986806905,19948.73386806904,9
S-B_minervini,2016-10-06,97640.16786806904,19948.73386806904,9
S-B_minervini,2016-10-07,97204.65586806904,19948.73386806904,9
S-B_minervini,2016-10-10,97473.59866306905,10232.82266306904,10
S-B_minervini,2016-10-11,96264.18466306906,10232.82266306904,10
S-B_minervini,2016-10-12,96443.70466306902,10232.82266306904,10
S-B_minervini,2016-10-13,96091.04441431904,19201.84341431904,9
S-B_minervini,2016-10-14,96180.67493806905,28678.083938069038,8
S-B_minervini,2016-10-17,95971.50632178885,9470.293321788857,10
S-B_minervini,2016-10-18,96378.19132178885,9470.293321788857,10
S-B_minervini,2016-10-19,96763.15129973856,16167.676299738549,9
S-B_minervini,2016-10-20,96507.59978874389,25101.54578874389,8
S-B_minervini,2016-10-21,96236.86765104711,34017.53365104711,7
S-B_minervini,2016-10-24,96053.44199868344,4829.460998683433,10
S-B_minervini,2016-10-25,95171.50696111255,13965.291961112554,9
S-B_minervini,2016-10-26,94633.04796111256,13965.291961112554,9
S-B_minervini,2016-10-27,94026.51896111257,13965.291961112554,9
S-B_minervini,2016-10-28,94187.69752311255,19516.173523112557,8
S-B_minervini,2016-10-31,94460.15899517071,9563.764995170734,9
S-B_minervini,2016-11-01,94185.58499517072,9563.764995170734,9
S-B_minervini,2016-11-02,91847.78466616644,17279.38866616645,8
S-B_minervini,2016-11-03,91845.77066616647,17279.38866616645,8
S-B_minervini,2016-11-04,91955.83724780701,25996.787247807,7
S-B_minervini,2016-11-07,93245.22526126594,16806.58626126592,8
S-B_minervini,2016-11-08,93439.73026126594,16806.58626126592,8
S-B_minervini,2016-11-09,92142.90980276474,44978.56380276474,6
S-B_minervini,2016-11-10,91158.74669549195,54205.429695491955,5
S-B_minervini,2016-11-11,92247.96532070718,60912.96232070718,4
S-B_minervini,2016-11-14,93824.26687014152,5669.89787014152,10
S-B_minervini,2016-11-15,94733.51687014151,5669.89787014152,10
S-B_minervini,2016-11-16,93748.19987014151,5669.89787014152,10
S-B_minervini,2016-11-17,93678.9948701415,5669.89787014152,10
S-B_minervini,2016-11-18,94190.76187014152,5669.89787014152,10
S-B_minervini,2016-11-21,95022.48453532376,10901.50553532375,10
S-B_minervini,2016-11-22,95947.45053532375,10901.50553532375,10
S-B_minervini,2016-11-23,95948.68753532376,10901.50553532375,10
S-B_minervini,2016-11-25,95968.61853532375,10901.50553532375,10
S-B_minervini,2016-11-28,95651.47653532376,10901.50553532375,10
S-B_minervini,2016-11-29,95554.77953532376,10901.50553532375,10
S-B_minervini,2016-11-30,95780.36953532376,10901.50553532375,10
S-B_minervini,2016-12-01,95553.97553532376,10901.50553532375,10
S-B_minervini,2016-12-02,95968.00953532374,10901.50553532375,10
S-B_minervini,2016-12-05,96473.56753532375,10901.50553532375,10
S-B_minervini,2016-12-06,96289.47153532376,10901.50553532375,10
S-B_minervini,2016-12-07,97195.87453532375,10901.50553532375,10
S-B_minervini,2016-12-08,97400.86153532374,10901.50553532375,10
S-B_minervini,2016-12-09,98960.65415722375,16312.56715722375,10
S-B_minervini,2016-12-12,97813.13612203008,21802.41012203008,10
S-B_minervini,2016-12-13,97434.14113959458,26986.284139594594,9
S-B_minervini,2016-12-14,95624.00230552739,35514.621305527384,8
S-B_minervini,2016-12-15,95839.01181399409,41611.55281399409,7
S-B_minervini,2016-12-16,96016.37581399409,41611.55281399409,7
S-B_minervini,2016-12-19,96616.74078305843,32010.44978305843,8
S-B_minervini,2016-12-20,96918.84478305842,32010.44978305843,8
S-B_minervini,2016-12-21,97179.77278305843,32010.44978305843,8
S-B_minervini,2016-12-22,96722.75478305842,32010.44978305843,8
S-B_minervini,2016-12-23,97119.02202271567,37571.19702271566,8
S-B_minervini,2016-12-27,96559.62975672446,46120.88175672447,7
S-B_minervini,2016-12-28,96705.36875672446,46120.88175672447,7
S-B_minervini,2016-12-29,96420.78875672448,46120.88175672447,7
S-B_minervini,2016-12-30,96380.52275672447,46120.88175672447,7
S-B_minervini,2017-01-03,96061.67875672446,46120.88175672447,7
S-B_minervini,2017-01-04,96544.07975672447,46120.88175672447,7
S-B_minervini,2017-01-05,96089.44375672447,46120.88175672447,7
S-B_minervini,2017-01-06,96201.26075672447,46120.88175672447,7
S-B_minervini,2017-01-09,95083.92353945744,26179.450539457444,9
S-B_minervini,2017-01-10,95366.40083194616,31799.430831946152,8
S-B_minervini,2017-01-11,95560.73283194615,31799.430831946152,8
S-B_minervini,2017-01-12,95093.66483194615,31799.430831946152,8
S-B_minervini,2017-01-13,95774.04083194614,31799.430831946152,8
S-B_minervini,2017-01-17,95733.05417918616,12670.428179186154,10
S-B_minervini,2017-01-18,95613.74282087827,21569.701820878265,9
S-B_minervini,2017-01-19,95191.15663862116,26895.234638621172,8
S-B_minervini,2017-01-20,95334.06063862117,26895.234638621172,8
S-B_minervini,2017-01-23,94598.09967143367,7866.94567143367,10
S-B_minervini,2017-01-24,96959.0132412334,13267.922241233417,10
S-B_minervini,2017-01-25,97082.33324123343,13267.922241233417,10
S-B_minervini,2017-01-26,96241.61976063235,22162.69576063236,9
S-B_minervini,2017-01-27,96170.35976063236,22162.69576063236,9
S-B_minervini,2017-01-30,95168.19081721595,21415.72681721596,9
S-B_minervini,2017-01-31,95608.73681721595,21415.72681721596,9
S-B_minervini,2017-02-01,95271.82281721596,21415.72681721596,9
S-B_minervini,2017-02-02,94983.00381721597,21415.72681721596,9
S-B_minervini,2017-02-03,95410.29781721596,21415.72681721596,9
S-B_minervini,2017-02-06,94833.54508721596,11890.481087215961,10
S-B_minervini,2017-02-07,94727.55508721595,11890.481087215961,10
S-B_minervini,2017-02-08,95018.99908721595,11890.481087215961,10
S-B_minervini,2017-02-09,95610.56308721595,11890.481087215961,10
S-B_minervini,2017-02-10,95438.75733971596,20561.049339715963,9
S-B_minervini,2017-02-13,95869.60944176596,11020.570441765964,10
S-B_minervini,2017-02-14,95520.21844176596,11020.570441765964,10
S-B_minervini,2017-02-15,95789.55844176597,11020.570441765964,10
S-B_minervini,2017-02-16,94902.34674396989,38398.58774396989,7
S-B_minervini,2017-02-17,94849.8317439699,38398.58774396989,7
S-B_minervini,2017-02-21,95656.65908639671,9710.467086396711,10
S-B_minervini,2017-02-22,95354.11508639672,9710.467086396711,10
S-B_minervini,2017-02-23,93515.9460863967,9710.467086396711,10
S-B_minervini,2017-02-24,92985.31291679671,15329.611916796712,9
S-B_minervini,2017-02-27,93900.41931647298,6038.34831647297,10
S-B_minervini,2017-02-28,93380.05831647298,6038.34831647297,10
S-B_minervini,2017-03-01,95882.91758718152,11436.746587181522,10
S-B_minervini,2017-03-02,94313.01258718153,11436.746587181522,10
S-B_minervini,2017-03-03,94746.63558718152,11436.746587181522,10
S-B_minervini,2017-03-06,93141.65037626526,20209.681376265253,9
S-B_minervini,2017-03-07,92905.79837626524,20209.681376265253,9
S-B_minervini,2017-03-08,91708.1077509204,28986.264750920403,8
S-B_minervini,2017-03-09,91396.11332027806,46699.39332027806,6
S-B_minervini,2017-03-10,91427.34395660806,51985.135956608065,5
S-B_minervini,2017-03-13,91234.14016725795,24678.06216725795,8
S-B_minervini,2017-03-14,91256.50416725795,24678.06216725795,8
S-B_minervini,2017-03-15,91967.14816725795,24678.06216725795,8
S-B_minervini,2017-03-16,92014.59616725796,24678.06216725795,8
S-B_minervini,2017-03-17,93636.18269683444,29866.756696834454,8
S-B_minervini,2017-03-20,93638.42828633446,11198.196286334452,10
S-B_minervini,2017-03-21,91197.60938376874,34110.64038376873,8
S-B_minervini,2017-03-22,91267.77281322182,38662.12681322181,7
S-B_minervini,2017-03-23,91362.02581322182,38662.12681322181,7
S-B_minervini,2017-03-24,91373.10681322182,38662.12681322181,7
S-B_minervini,2017-03-27,91315.24681322182,38662.12681322181,7
S-B_minervini,2017-03-28,91522.7618132218,38662.12681322181,7
S-B_minervini,2017-03-29,91460.38581322182,38662.12681322181,7
S-B_minervini,2017-03-30,91387.07481322181,38662.12681322181,7
S-B_minervini,2017-03-31,91650.1658132218,38662.12681322181,7
S-B_minervini,2017-04-03,91104.02138565748,16964.439385657493,9
S-B_minervini,2017-04-04,90439.43646024339,25423.367460243382,8
S-B_minervini,2017-04-05,89561.02641529302,38192.724415293014,6
S-B_minervini,2017-04-06,89829.50120054302,47414.45820054301,5
S-B_minervini,2017-04-07,89753.17020054301,47414.45820054301,5
S-B_minervini,2017-04-10,89185.12989426068,4597.454894260674,10
S-B_minervini,2017-04-11,89767.46289426068,4597.454894260674,10
S-B_minervini,2017-04-12,88449.1692092311,13070.351209231078,9
S-B_minervini,2017-04-13,88017.08694081954,20915.230940819547,8
S-B_minervini,2017-04-17,89198.06334814454,12145.552348144547,9
S-B_minervini,2017-04-18,89427.95634814454,12145.552348144547,9
S-B_minervini,2017-04-19,89653.62034814454,12145.552348144547,9
S-B_minervini,2017-04-20,90286.49934814454,12145.552348144547,9
S-B_minervini,2017-04-21,90244.96734814454,12145.552348144547,9
S-B_minervini,2017-04-24,90834.51773947137,3127.343739471371,10
S-B_minervini,2017-04-25,92615.67735778798,8043.646357787962,10
S-B_minervini,2017-04-26,92899.52535778796,8043.646357787962,10
S-B_minervini,2017-04-27,93407.95435778797,8043.646357787962,10
S-B_minervini,2017-04-28,92684.49035778796,8043.646357787962,10
S-B_minervini,2017-05-01,93168.10235778797,8043.646357787962,10
S-B_minervini,2017-05-02,93185.50535778796,8043.646357787962,10
S-B_minervini,2017-05-03,94096.79035778796,8043.646357787962,10
S-B_minervini,2017-05-04,94252.17235778796,8043.646357787962,10
