system,ticker,signal_date,entry_date,entry_price,shares,exit_date,exit_price,exit_reason,pnl,ret,holding_days,bars_held,partial,rank,notional_in,notional_out
S-C_weinstein,XLRN,2018-06-29,2018-07-02,47.90785999999999,357,2018-07-27,43.009281314999996,stop_10pct,-1781.2500099944518,-0.10404370629370618,25,18,False,0.11513837533925919,17103.106019999996,15354.313429454998
S-C_weinstein,HCRSQ,2018-07-27,2018-07-30,14.240877344262296,1030,2018-08-03,12.784747635811476,stop_10pct,-1527.6499934338226,-0.1040437062937064,4,4,False,0.17117469452583522,14668.103664590166,13168.29006488582
S-C_weinstein,AZZ,2018-07-06,2018-07-09,47.82401832490809,469,2018-10-05,42.93401245118624,stop_10pct,-2335.978271209533,-0.10404370629370607,88,63,False,0.03512085768234008,22429.464594381894,20136.05183960635
S-C_weinstein,FFBC,2018-03-29,2018-04-02,20.917622920277296,515,2018-10-19,18.75721437108434,stop_10pct,-1133.0429440394237,-0.10507338761005824,200,141,False,0.07569064617773935,10772.575803942807,9659.965401108435
S-C_weinstein,LSTR,2017-09-01,2017-09-05,79.34052102745513,228,2018-10-29,85.2617278423428,stage3_close_below_sma30,1312.505841052076,0.0724831856135093,419,290,False,0.03309105891873387,18089.63879425977,19439.67394805416
S-C_weinstein,WIFI,2018-08-03,2018-08-06,29.443424999999998,446,2018-11-02,26.43283479375,stop_10pct,-1367.644043855511,-0.10404370629370618,88,63,False,0.16814851688408528,13131.767549999999,11789.0443180125
S-C_weinstein,ATVI,2017-02-10,2017-02-13,43.9612416131291,408,2018-11-12,52.99964724438671,stage3_close_below_sma30,3648.1094548992405,0.20319062661556453,637,441,False,0.0715119871057559,17936.18657815667,21623.856075709777
S-C_weinstein,LPNT,2018-07-27,2018-07-30,64.71464999999999,346,2018-11-16,64.827525,delisted,-5.766842549997818,-0.0002572914243609281,109,78,False,0.3134741238291816,22391.268899999995,22430.32365
S-C_weinstein,ACIW,2018-11-09,2018-11-12,30.110079999999996,661,2018-11-20,27.071972927999997,stop_10pct,-2045.9861115774074,-0.10269640359640353,8,6,False,0.30032280247522114,19902.76288,17894.574105408
S-C_weinstein,CARB,2018-02-16,2018-02-20,27.76925,583,2018-11-26,26.8926,stage3_close_below_sma30,-542.9548085499973,-0.03350401860084318,279,194,False,0.27063436413331243,16189.472749999999,15678.385800000002
S-C_weinstein,IPG,2018-10-19,2018-10-22,18.444210563829785,1235,2018-12-10,17.044007926637555,stage3_close_below_sma30,-1773.078206768132,-0.07776188599236,49,33,False,0.0008082323529887692,22778.600046329782,21049.34978939738
S-C_weinstein,VCEL,2018-11-09,2018-11-12,16.230475000000002,1225,2018-12-21,14.570908931250003,stop_10pct,-2070.7001295345326,-0.1040437062937063,39,27,False,0.17919778990454116,19882.331875000003,17849.363440781253
S-C_weinstein,MED,2017-08-11,2017-08-14,40.785741793855294,434,2018-12-31,102.54228574468085,stage3_close_below_sma30,26740.13571070657,1.5091466172205616,504,347,False,0.09741299409020443,17701.011938533196,44503.35201319149
S-C_weinstein,DLB,2017-09-15,2017-09-18,51.51538295772966,342,2019-01-07,55.30868538876405,stage3_close_below_sma30,1260.7756000392546,0.07148923982847277,476,327,False,0.06487307951536492,17618.260971543546,18915.570402957303
S-C_weinstein,BOJA,2018-09-28,2018-10-01,15.7593,1,2019-01-28,16.049775,delisted,0.2586659250000025,0.016397144383476503,119,80,False,0.016872629424669716,15.7593,16.049775
S-C_weinstein,ASAPQ,2019-03-15,2019-03-18,281.7025,64,2019-03-20,252.89841937500003,stop_10pct,-1877.6756188399959,-0.10404370629370607,2,2,False,0.37760016869867163,18028.96,16185.498840000002
S-C_weinstein,OTRKQ,2019-03-15,2019-03-18,1254.1274999999998,14,2019-03-22,1125.8929631249998,stop_10pct,-1828.603802733749,-0.1040437062937063,4,4,False,0.3396432168429597,17557.784999999996,15762.501483749998
S-C_weinstein,APPN,2019-06-21,2019-06-24,39.72968999999999,440,2019-06-25,35.72096427899999,stop_10pct,-1797.0376051227613,-0.10269640359640364,1,1,False,0.2934029364220958,17481.063599999998,15717.224282759997
S-C_weinstein,CIEN,2019-06-07,2019-06-10,45.5455,388,2019-08-05,40.94995905,stop_10pct,-1816.6301267114013,-0.10269640359640364,56,39,False,0.3113229058455571,17671.654,15888.5841114
S-C_weinstein,RST,2019-03-08,2019-03-11,21.804375,826,2019-08-06,19.574877656250003,stop_10pct,-1875.7440686315585,-0.10404370629370607,148,103,False,0.4790315869393529,18010.41375,16168.848944062502
S-C_weinstein,MYGN,2019-08-02,2019-08-05,45.285239999999995,380,2019-08-14,29.272635,stop_10pct,-6113.121892499999,-0.3548858697274605,9,7,False,0.5986274130239442,17208.3912,11123.6013
S-C_weinstein,FNSR,2018-11-09,2018-11-12,21.051029999999997,946,2019-09-24,23.710575000000002,delisted,2473.5850916700037,0.12408757309149365,316,216,False,0.2848514355194518,19914.27438,22430.203950000003
S-C_weinstein,DCPH,2019-08-16,2019-08-19,37.433350000000004,297,2019-09-26,33.605789962500005,stop_10pct,-1157.883955706362,-0.10404370629370618,38,27,False,0.21389531790070637,11117.704950000001,9980.919618862501
S-C_weinstein,BID1,2019-06-21,2019-06-24,58.668609999999994,298,2019-10-03,56.847525000000005,delisted,-577.107138229996,-0.03297617701410438,101,71,False,0.3163018066154777,17483.245779999997,16940.56245
S-C_weinstein,SPCE,2019-10-25,2019-10-28,247.0468,65,2019-10-29,222.11977788,stop_10pct,-1650.7522653622018,-0.10269640359640375,1,1,False,0.10844270564362235,16058.042,14437.785562199999
S-C_weinstein,ORIT,2019-06-28,2019-07-01,17.360991879222972,989,2019-12-03,18.553500000000003,delisted,1143.8710989799329,0.06655369685933032,155,108,False,0.03327328237833305,17170.02096855152,18349.411500000002
S-C_weinstein,CBM,2019-08-09,2019-08-12,60.08002,282,2019-12-04,59.840025000000004,delisted,-101.49604268999974,-0.0059846100169488325,114,80,False,0.3987095840654946,16942.56564,16874.88705
S-C_weinstein,CCXI1,2019-11-29,2019-12-02,30.566224999999996,474,2019-12-04,27.440828493749997,stop_10pct,-1508.9332873185358,-0.10404370629370618,2,2,False,1.3326198347237037,14488.390649999998,13006.952706037499
S-C_weinstein,RADCQ,2019-12-20,2019-12-23,13.93475,1210,2020-01-07,12.5099218125,stop_10pct,-1756.040159768123,-0.10404370629370618,15,9,False,0.9098950955771985,16861.0475,15137.005393125
S-C_weinstein,UPS,2019-07-26,2019-07-29,88.38828246669472,198,2020-01-31,79.46990476580523,stop_10pct,-1799.074705848152,-0.10269640359640342,186,129,False,0.06192409283139555,17500.879928405553,15735.041143629434
S-C_weinstein,DCO,2020-02-21,2020-02-24,56.240249999999996,316,2020-02-25,50.4896844375,stop_10pct,-1850.9053770322462,-0.10404370629370607,1,1,False,0.16416209143063654,17771.918999999998,15954.74028225
S-C_weinstein,CVM,2020-01-17,2020-01-21,301.9540025,55,2020-02-26,271.07920574437503,stop_10pct,-1729.630648012815,-0.1040437062937063,36,25,False,0.3537503518272178,16607.4701375,14909.356315940626
S-C_weinstein,UIS,2020-02-07,2020-02-10,16.471075,1058,2020-02-26,14.78690758125,stop_10pct,-1814.920074608459,-0.10404370629370607,16,11,False,0.4880499471239603,17426.39735,15644.5482209625
S-C_weinstein,USFD,2019-08-09,2019-08-12,39.08904999999999,385,2020-02-27,35.144964855,stop_10pct,-1547.0528765441722,-0.10269640359640342,199,137,False,0.031899004523130214,15049.284249999997,13530.811469175
S-C_weinstein,TIVO,2020-02-21,2020-02-24,8.6616,1189,2020-02-27,7.7759514,stop_10pct,-1072.5804340145987,-0.10404370629370618,3,3,False,0.018909005583888527,10298.6424,9245.6062146
S-C_weinstein,FAST,2019-10-11,2019-10-14,14.842787817581302,1115,2020-03-09,13.345150526787348,stop_10pct,-1701.2951304892304,-0.10269640359640364,147,100,False,0.02461325448155094,16549.708416603153,14879.842837367893
S-C_weinstein,RARX,2019-10-11,2019-10-14,46.6466,355,2020-03-17,41.93995806,stop_10pct,-1702.3061168113,-0.10269640359640364,155,106,False,0.987165744929392,16559.543,14888.685111300001
S-C_weinstein,KODK,2020-07-31,2020-08-03,21.182824999999998,820,2020-08-03,19.01688114375,stop_10pct,-1809.0377211628766,-0.1040437062937064,0,0,False,5.247413234450815,17369.9165,15593.842537874998
S-C_weinstein,ACIA,2019-07-12,2019-07-15,64.71464999999999,269,2020-08-31,67.59234,stage3_close_below_sma30,738.5080296900014,0.042380517697775844,413,286,False,0.287524294246682,17408.24085,18182.33946
S-C_weinstein,CORT,2020-09-04,2020-09-08,20.019999999999996,884,2020-09-11,17.999981999999996,stop_10pct,-1819.3055760880015,-0.10269640359640375,3,3,False,0.48504576247889264,17697.679999999997,15911.984087999996
S-C_weinstein,CPB,2019-06-07,2019-06-10,33.09113853749107,535,2020-09-21,36.061326062513565,stage3_close_below_sma30,1552.0537573260299,0.08758045360740607,469,324,False,0.05450712794761614,17703.75911755772,19292.809443444756
