system,ticker,signal_date,entry_date,entry_price,shares,exit_date,exit_price,exit_reason,pnl,ret,holding_days,bars_held,partial,rank,notional_in,notional_out
S-A_canslim,AGM,2017-06-09,2017-06-12,49.317610006896544,217,2017-08-10,47.255695174506826,close_below_sma50,-468.3919258529313,-0.043723363834212714,59,42,False,0.9318085556967387,10701.92137149655,10254.485852867982
S-A_canslim,JOUT,2017-08-04,2017-08-07,46.45955233620689,230,2017-09-05,55.61208414643965,take_profit_20pct,2081.6058399625235,0.19460839160839138,29,20,False,0.9415279556124626,10685.697037327585,12790.779353681119
S-A_canslim,NVR,2017-10-20,2017-10-23,3252.9496999999997,3,2018-01-26,3371.61501,close_below_sma50,336.1222358699997,0.03440840676802548,95,65,False,0.9422997094229971,9758.8491,10114.84503
S-A_canslim,AMN,2018-02-16,2018-02-20,56.55649999999999,192,2018-04-24,67.79993219999999,take_profit_20pct,2134.8625474175988,0.19640479520479515,63,44,False,0.8093238135237295,10858.847999999998,13017.586982399996
S-A_canslim,MINI,2018-03-16,2018-03-19,41.637377878103834,263,2018-05-01,38.21062167873589,stop_8pct,-922.2369043172184,-0.0841335664335664,43,30,False,0.8202861952861953,10950.630381941308,10049.393501507539
S-A_canslim,NSP,2018-03-16,2018-03-19,55.986587637845496,195,2018-05-07,67.11672126024916,take_profit_20pct,2146.3709111335866,0.19640479520479492,49,34,False,0.8943602693602694,10917.384589379872,13087.760645748587
S-A_canslim,TPL,2019-04-12,2019-04-15,90.60883371495868,124,2019-04-26,83.27676689074423,stop_8pct,-930.7381006776995,-0.08275632367632368,11,8,False,0.9411764705882353,11235.495380654876,10326.319094452285
S-A_canslim,LDOS,2019-06-28,2019-07-01,73.2577075366097,152,2019-10-03,75.5775720759036,close_below_sma50,329.99644747157254,0.02960590048764833,94,66,False,0.8772157371379161,11135.171545564674,11487.790955537348
S-A_canslim,CNXN,2019-11-01,2019-11-04,46.07970047561223,242,2020-02-03,46.77124233089931,close_below_sma50,144.88320082029713,0.012979529239289356,91,61,False,0.8762200532386868,11151.28751509816,11318.640644077634
S-A_canslim,PRFT,2019-12-20,2019-12-23,45.89445,244,2020-02-25,42.117336765000005,stop_8pct,-943.0905053106599,-0.0841335664335664,64,42,False,0.9363279546445704,11198.2458,10276.63017066
S-A_canslim,SGI,2021-03-19,2021-03-22,37.597629513888876,295,2021-03-23,34.555229333624986,stop_8pct,-918.7931465378642,-0.0827563236763238,1,1,False,0.8889301634472511,11091.300706597218,10193.79265341937
S-A_canslim,BLD,2021-04-16,2021-04-19,233.95371999999998,47,2021-05-11,215.02218497759998,stop_8pct,-910.8840135867486,-0.0827563236763238,22,16,False,0.8493647912885662,10995.82484,10106.042693947198
S-A_canslim,HCI,2021-06-25,2021-06-28,89.57075159036145,121,2021-07-08,82.19907873447471,stop_8pct,-912.756565031601,-0.0841335664335664,10,7,False,0.8021771771771772,10838.060942433736,9946.08852687144
S-A_canslim,KLIC,2021-08-06,2021-08-09,60.288156945386056,179,2021-09-29,55.40963928536542,stop_8pct,-893.9645666689976,-0.08275632367632357,51,36,False,0.9087773093139134,10791.580093224104,9918.32543208041
S-A_canslim,CASH,2021-10-15,2021-10-18,60.89237594573169,176,2021-10-28,55.88093340539798,stop_8pct,-902.5659895445333,-0.0841335664335664,10,8,False,0.9228772710418984,10717.058166448778,9835.044279350044
S-A_canslim,CPSS,2021-12-31,2022-01-03,11.8295,899,2022-01-05,10.85593215,stop_8pct,-895.6317006528498,-0.0841335664335664,2,2,False,0.9699303263659699,10634.7205,9759.48300285
S-A_canslim,MATX,2022-03-18,2022-03-21,114.16002947110331,92,2022-04-04,104.92219988630164,stop_8pct,-870.035886902635,-0.08275632367632357,14,10,False,0.9401436552274541,10502.722711341505,9652.842389539752
S-A_canslim,TGLS,2023-01-27,2023-01-30,32.81174408071748,319,2023-03-02,39.27565766461883,take_profit_20pct,2038.9925521077676,0.19460839160839183,31,22,False,0.945956928078017,10466.946361748876,12528.934795013405
S-A_canslim,TGLS,2023-03-03,2023-03-06,41.345307760916505,259,2023-03-10,37.94258893219308,stop_8pct,-901.8397418828808,-0.08413356643356618,4,4,False,0.9758607043925603,10708.434710077374,9827.130533438009
S-A_canslim,LECO,2023-02-03,2023-02-06,164.8485934747826,63,2023-03-24,151.50904529080321,stop_8pct,-860.3220668329323,-0.08275632367632346,46,33,False,0.8855177993527508,10385.461388911304,9545.069853320603
S-A_canslim,NSIT,2023-02-17,2023-02-21,129.73961,81,2023-04-20,126.11376,close_below_sma50,-314.417972969999,-0.029889295523977122,58,41,False,0.8637282652648605,10508.90841,10215.21456
S-A_canslim,SXI,2023-03-31,2023-04-03,120.11948979077782,88,2023-06-07,143.78302927956105,take_profit_20pct,2059.1680533347353,0.1946083916083916,65,45,False,0.8481654957064794,10570.515101588448,12652.906576601372
S-A_canslim,IDCC,2023-05-05,2023-05-08,78.08196409343371,134,2023-06-30,93.60465855520833,take_profit_20pct,2057.0350504428825,0.19640479520479537,53,37,False,0.8871499176276771,10462.983188520117,12543.024246397916
S-A_canslim,TOL,2023-06-02,2023-06-05,69.00520363043478,154,2023-08-18,73.74598747211313,close_below_sma50,708.097028188673,0.06656656266047878,74,52,False,0.8663101604278075,10626.801359086956,11356.882070705422
S-A_canslim,QLYS,2023-12-15,2023-12-18,200.22001999999998,54,2024-01-04,184.0182159816,stop_8pct,-895.6462817366064,-0.08275632367632368,17,11,False,0.896640826873385,10811.88108,9936.9836630064
S-A_canslim,CECO,2023-11-10,2023-11-13,19.378324999999997,564,2024-01-12,19.261725,close_below_sma50,-87.55538820000038,-0.008003011872025345,60,41,False,0.903169014084507,10929.375299999998,10863.612899999998
S-A_canslim,IDCC,2023-12-15,2023-12-18,106.16840128477305,103,2024-03-06,104.29940050097848,close_below_sma50,-214.1852643147722,-0.019566944300251743,79,53,False,0.9642549526270456,10935.345332331624,10742.838251600784
S-A_canslim,WING,2024-02-16,2024-02-20,318.3295207396677,34,2024-04-29,381.61342946271367,take_profit_20pct,2127.8548362766815,0.19640479520479515,69,48,False,0.9300551080966512,10823.203705148702,12974.856601732265
S-A_canslim,NVT,2024-03-01,2024-03-04,67.47035556675786,162,2024-05-02,70.13912793671766,close_below_sma50,410.0483876059243,0.03747770752004098,59,42,False,0.8208588957055215,10930.197601814772,11362.53872574826
S-A_canslim,PLMR,2024-05-17,2024-05-20,87.95633433413174,126,2024-05-22,80.8389077598138,stop_8pct,-918.063948867899,-0.0827563236763238,2,2,False,0.8689011455239711,11082.4981261006,10185.702377736538
S-A_canslim,IESC,2024-05-03,2024-05-06,82.49240999999999,134,2024-05-29,75.8171241828,stop_8pct,-915.7017770852945,-0.08275632367632357,23,16,False,0.9843286742905548,11053.98294,10159.4946404952
S-A_canslim,ODC,2024-05-03,2024-05-06,37.20648995758899,297,2024-06-07,34.14439583407942,stop_8pct,-930.6331677624676,-0.08413356643356629,32,23,False,0.8822532825074121,11050.32751740393,10140.885562721587
S-A_canslim,GBX,2024-10-25,2024-10-28,58.98883414120296,183,2024-12-26,59.384515993670895,close_below_sma50,50.74745592695035,0.004696337449203725,59,41,False,0.8393225939694341,10794.956647840141,10867.366426841774
S-A_canslim,FTNT,2024-11-08,2024-11-11,92.51241999999999,117,2025-01-15,93.791115,close_below_sma50,127.80980140500105,0.011796255733394156,65,43,False,0.8117349092444069,10823.95314,10973.560455
S-A_canslim,TZOO,2025-02-07,2025-02-10,24.06,449,2025-02-11,22.079862000000002,stop_8pct,-909.7987600379984,-0.08413356643356629,1,1,False,0.9654178674351584,10802.939999999999,9913.858038
S-A_canslim,HWM,2025-06-27,2025-06-30,182.7199512643851,58,2025-06-30,185.438376,end_of_test,136.31545168432967,0.01284982003122015,0,1,False,0.9559075342465754,10597.757173334336,10755.425808
