label,ticker,month_end,cluster
launch_300,AKS,2006-01-31,2
launch_300,BKNG,2006-01-31,2
launch_300,MCF,2006-01-31,2
launch_300,MOS,2006-01-31,2
launch_300,PHRM,2006-01-31,1
launch_300,POT,2006-01-31,2
launch_300,TNH,2006-01-31,2
launch_300,TRA,2006-01-31,1
launch_300,AKS,2006-02-28,2
launch_300,AUXL,2006-02-28,2
launch_300,BKNG,2006-02-28,2
launch_300,CHDX,2006-02-28,1
launch_300,GNKOQ,2006-02-28,1
launch_300,MOS,2006-02-28,2
launch_300,PHRM,2006-02-28,1
launch_300,POT,2006-02-28,2
launch_300,SVNTQ,2006-02-28,2
launch_300,TNH,2006-02-28,2
launch_300,TRA,2006-02-28,2
launch_300,BKNG,2006-03-31,2
launch_300,CALM,2006-03-31,1
launch_300,MOS,2006-03-31,2
launch_300,PHRM,2006-03-31,1
launch_300,POT,2006-03-31,2
launch_300,TRA,2006-03-31,2
launch_300,AKS,2006-04-30,2
launch_300,AUXL,2006-04-30,2
launch_300,BKNG,2006-04-30,2
launch_300,CALM,2006-04-30,2
launch_300,GNKOQ,2006-04-30,1
launch_300,LNN,2006-04-30,2
launch_300,MOS,2006-04-30,2
launch_300,POT,2006-04-30,2
launch_300,TRA,2006-04-30,2
launch_300,AKS,2006-05-31,2
launch_300,BKNG,2006-05-31,2
launch_300,CLF,2006-05-31,2
launch_300,GLDN1,2006-05-31,2
launch_300,GNKOQ,2006-05-31,1
launch_300,GTI1,2006-05-31,2
launch_300,LNN,2006-05-31,2
launch_300,MOS,2006-05-31,2
launch_300,POT,2006-05-31,2
launch_300,SVNTQ,2006-05-31,2
launch_300,TRA,2006-05-31,2
launch_300,AKS,2006-06-30,2
launch_300,AMSC,2006-06-30,2
launch_300,ANRZQ,2006-06-30,2
launch_300,AUXL,2006-06-30,2
launch_300,CLF,2006-06-30,2
launch_300,GLDN1,2006-06-30,2
launch_300,GNKOQ,2006-06-30,1
launch_300,GTI1,2006-06-30,1
launch_300,MA,2006-06-30,2
launch_300,MOS,2006-06-30,2
launch_300,PHRM,2006-06-30,1
launch_300,POT,2006-06-30,2
launch_300,SVNTQ,2006-06-30,2
launch_300,TRA,2006-06-30,2
launch_300,AKS,2006-07-31,2
launch_300,AMSC,2006-07-31,1
launch_300,ANRZQ,2006-07-31,2
launch_300,AUXL,2006-07-31,2
launch_300,BKNG,2006-07-31,2
launch_300,CLF,2006-07-31,2
launch_300,GLDN1,2006-07-31,2
launch_300,GTI1,2006-07-31,1
launch_300,MA,2006-07-31,2
launch_300,MOS,2006-07-31,2
launch_300,PHRM,2006-07-31,1
launch_300,POT,2006-07-31,2
launch_300,SVNTQ,2006-07-31,2
launch_300,TRA,2006-07-31,2
launch_300,WLTGQ,2006-07-31,2
launch_300,AKS,2006-08-31,2
launch_300,ANRZQ,2006-08-31,2
launch_300,CF,2006-08-31,2
launch_300,CLF,2006-08-31,2
launch_300,MA,2006-08-31,2
launch_300,MOS,2006-08-31,2
launch_300,POT,2006-08-31,2
launch_300,TRA,2006-08-31,2
launch_300,CF,2006-09-30,2
launch_300,MOS,2006-09-30,2
launch_300,TNH,2006-09-30,2
launch_300,TNH,2006-11-30,2
launch_300,STEC1,2007-07-31,1
launch_300,STEC1,2007-08-31,1
launch_300,MED,2007-10-31,1
launch_300,DNDNQ,2007-11-30,1
launch_300,DNDNQ,2007-12-31,1
launch_300,DNDNQ,2008-01-31,1
launch_300,HGSI,2008-01-31,1
launch_300,SLXP,2008-01-31,1
launch_300,DNDNQ,2008-02-29,1
launch_300,GMCR,2008-02-29,2
launch_300,HGSI,2008-02-29,1
launch_300,SLXP,2008-02-29,1
launch_300,GMCR,2008-03-31,2
launch_300,HGSI,2008-03-31,1
launch_300,SLXP,2008-03-31,1
launch_300,DNDNQ,2008-04-30,1
launch_300,HGSI,2008-04-30,1
launch_300,SLXP,2008-04-30,1
launch_300,DNDNQ,2008-05-31,1
launch_300,HGSI,2008-05-31,1
launch_300,SLXP,2008-05-31,1
launch_300,DTGF,2008-06-30,1
launch_300,HGSI,2008-06-30,1
launch_300,NFLX,2008-06-30,2
launch_300,SLXP,2008-06-30,1
launch_300,DNDNQ,2008-07-31,1
launch_300,SLXP,2008-07-31,1
launch_300,APKT,2008-08-31,1
launch_300,DNDNQ,2008-08-31,1
launch_300,NFLX,2008-08-31,2
launch_300,SLXP,2008-08-31,1
launch_300,APKT,2008-09-30,1
launch_300,ARUN,2008-09-30,1
launch_300,BKNG,2008-09-30,2
launch_300,DNDNQ,2008-09-30,1
launch_300,FFIV,2008-09-30,2
launch_300,HGSI,2008-09-30,1
launch_300,NFLX,2008-09-30,2
launch_300,SLXP,2008-09-30,1
launch_300,ACF,2008-10-31,1
launch_300,BID1,2008-10-31,1
launch_300,BKNG,2008-10-31,2
launch_300,CMG,2008-10-31,2
launch_300,DDS,2008-10-31,1
launch_300,ENOC,2008-10-31,1
launch_300,FFIV,2008-10-31,2
launch_300,GMCR,2008-10-31,2
launch_300,HGGGQ,2008-10-31,1
launch_300,NFLX,2008-10-31,2
launch_300,RVBD,2008-10-31,1
launch_300,SGI,2008-10-31,1
launch_300,SLXP,2008-10-31,1
launch_300,SNDK1,2008-10-31,1
launch_300,TIVO,2008-10-31,1
launch_300,TRW,2008-10-31,1
launch_300,VECO,2008-10-31,1
launch_300,VMED,2008-10-31,1
launch_300,WSM,2008-10-31,1
launch_300,AKAM,2008-11-30,1
launch_300,AMZN,2008-11-30,2
launch_300,ASH,2008-11-30,1
launch_300,BBWI,2008-11-30,1
launch_300,BEAV,2008-11-30,1
launch_300,BEZ1,2008-11-30,1
launch_300,BID1,2008-11-30,1
launch_300,BKNG,2008-11-30,2
launch_300,BUCY,2008-11-30,1
launch_300,CAKE,2008-11-30,1
launch_300,CMG,2008-11-30,2
launch_300,COO,2008-11-30,1
launch_300,CRM,2008-11-30,2
launch_300,DCP,2008-11-30,1
launch_300,DIN,2008-11-30,1
launch_300,EVVV,2008-11-30,1
launch_300,FCX,2008-11-30,1
launch_300,FFIV,2008-11-30,2
launch_300,FOSL,2008-11-30,1
launch_300,GMCR,2008-11-30,2
launch_300,GRA,2008-11-30,1
launch_300,HLF,2008-11-30,1
launch_300,JCG,2008-11-30,1
launch_300,KMX,2008-11-30,1
launch_300,LULU,2008-11-30,1
launch_300,LVS,2008-11-30,1
launch_300,MSB,2008-11-30,1
launch_300,MWE,2008-11-30,1
launch_300,NFLX,2008-11-30,2
launch_300,NGLS,2008-11-30,1
launch_300,OSK,2008-11-30,1
launch_300,OVTI,2008-11-30,1
launch_300,OXM,2008-11-30,1
launch_300,PAR1,2008-11-30,1
launch_300,PERY,2008-11-30,1
launch_300,PXD,2008-11-30,1
launch_300,RCL,2008-11-30,1
launch_300,RHT,2008-11-30,2
launch_300,ROC1,2008-11-30,1
launch_300,ROSE1,2008-11-30,1
launch_300,RVBD,2008-11-30,1
launch_300,SFSF,2008-11-30,1
launch_300,SGI,2008-11-30,1
launch_300,SLXP,2008-11-30,2
launch_300,SNDK1,2008-11-30,1
launch_300,SWKS,2008-11-30,2
launch_300,TIVO,2008-11-30,1
launch_300,TLEO,2008-11-30,1
launch_300,ULTA,2008-11-30,1
launch_300,VECO,2008-11-30,1
launch_300,VMW,2008-11-30,1
launch_300,WFM,2008-11-30,1
launch_300,WLTGQ,2008-11-30,1
launch_300,WOLF2,2008-11-30,2
launch_300,WPZ1,2008-11-30,1
launch_300,WSM,2008-11-30,1
launch_300,XL1,2008-11-30,1
launch_300,ANN,2008-12-31,1
launch_300,APKT,2008-12-31,1
launch_300,APL,2008-12-31,1
launch_300,ARST,2008-12-31,1
launch_300,ASH,2008-12-31,1
launch_300,BEAV,2008-12-31,1
launch_300,BID1,2008-12-31,1
launch_300,BKNG,2008-12-31,2
launch_300,BRY1,2008-12-31,1
launch_300,BUCY,2008-12-31,1
launch_300,CMI,2008-12-31,1
launch_300,CRM,2008-12-31,2
launch_300,CTB,2008-12-31,1
launch_300,CTSH,2008-12-31,2
launch_300,DCP,2008-12-31,1
launch_300,DIN,2008-12-31,1
launch_300,DIOD,2008-12-31,1
launch_300,FCX,2008-12-31,1
launch_300,FFIV,2008-12-31,2
launch_300,FOSL,2008-12-31,1
launch_300,GIII,2008-12-31,1
launch_300,GRA,2008-12-31,1
launch_300,KMX,2008-12-31,1
launch_300,LULU,2008-12-31,1
launch_300,LVS,2008-12-31,1
launch_300,MDRIQ,2008-12-31,1
launch_300,MWE,2008-12-31,1
launch_300,NFLX,2008-12-31,2
launch_300,NGLS,2008-12-31,1
launch_300,NZ,2008-12-31,1
launch_300,OSK,2008-12-31,1
launch_300,OVTI,2008-12-31,1
launch_300,PAR1,2008-12-31,1
launch_300,PERY,2008-12-31,1
launch_300,PPO,2008-12-31,1
launch_300,PXD,2008-12-31,1
launch_300,RGP1,2008-12-31,1
launch_300,ROSE1,2008-12-31,1
launch_300,RVBD,2008-12-31,1
launch_300,SFSF,2008-12-31,1
launch_300,SGI,2008-12-31,1
launch_300,SLXP,2008-12-31,2
launch_300,SNDK1,2008-12-31,1
launch_300,SWKS,2008-12-31,1
launch_300,TIVO,2008-12-31,2
launch_300,TNL,2008-12-31,1
launch_300,TTES,2008-12-31,1
launch_300,ULTA,2008-12-31,1
launch_300,VECO,2008-12-31,1
launch_300,WFM,2008-12-31,1
launch_300,WLTGQ,2008-12-31,1
launch_300,WOLF2,2008-12-31,2
launch_300,WPZ1,2008-12-31,1
launch_300,WSM,2008-12-31,1
launch_300,ALV,2009-01-31,1
launch_300,ANVGQ,2009-01-31,1
launch_300,ARST,2009-01-31,2
launch_300,ASH,2009-01-31,1
launch_300,BBWI,2009-01-31,1
launch_300,BEAV,2009-01-31,1
launch_300,BEZ1,2009-01-31,1
launch_300,BID1,2009-01-31,1
launch_300,BKNG,2009-01-31,2
launch_300,BRY1,2009-01-31,1
launch_300,BUCY,2009-01-31,1
launch_300,CAB,2009-01-31,1
launch_300,CAVM,2009-01-31,1
launch_300,CMG,2009-01-31,2
launch_300,CMI,2009-01-31,1
launch_300,CPX,2009-01-31,1
launch_300,CRM,2009-01-31,2
launch_300,DECK,2009-01-31,2
launch_300,DIN,2009-01-31,1
launch_300,EVVV,2009-01-31,1
launch_300,FCX,2009-01-31,1
launch_300,FFIV,2009-01-31,2
launch_300,FOSL,2009-01-31,1
launch_300,GBX,2009-01-31,1
launch_300,GNTX,2009-01-31,1
launch_300,GRA,2009-01-31,1
launch_300,GTLS,2009-01-31,1
launch_300,JAS,2009-01-31,1
launch_300,JCG,2009-01-31,1
launch_300,JOY,2009-01-31,1
launch_300,LDSH,2009-01-31,1
launch_300,LULU,2009-01-31,1
launch_300,LVS,2009-01-31,1
launch_300,LXU,2009-01-31,1
launch_300,MEE,2009-01-31,1
launch_300,MSB,2009-01-31,1
launch_300,MWE,2009-01-31,1
launch_300,NEU,2009-01-31,1
launch_300,NFLX,2009-01-31,2
launch_300,NGLS,2009-01-31,1
launch_300,NZ,2009-01-31,1
launch_300,OLED,2009-01-31,1
launch_300,OSK,2009-01-31,1
launch_300,PPO,2009-01-31,1
launch_300,PXD,2009-01-31,1
launch_300,RCL,2009-01-31,1
launch_300,RDEN,2009-01-31,1
launch_300,ROC1,2009-01-31,1
launch_300,ROSE1,2009-01-31,1
launch_300,RVBD,2009-01-31,1
launch_300,SFSF,2009-01-31,1
launch_300,SGI,2009-01-31,1
launch_300,SLXP,2009-01-31,2
launch_300,SVVS,2009-01-31,1
launch_300,TIBX,2009-01-31,2
launch_300,TIN,2009-01-31,1
launch_300,TIVO,2009-01-31,2
launch_300,TNL,2009-01-31,1
launch_300,ULTA,2009-01-31,1
launch_300,URI,2009-01-31,1
launch_300,VMW,2009-01-31,2
launch_300,VRUS1,2009-01-31,1
launch_300,WEX,2009-01-31,1
launch_300,WFM,2009-01-31,1
launch_300,WLL2,2009-01-31,1
launch_300,WLTGQ,2009-01-31,1
launch_300,WSM,2009-01-31,1
launch_300,WYNN,2009-01-31,1
launch_300,XEC,2009-01-31,1
launch_300,AAWW,2009-02-28,1
launch_300,AHGP,2009-02-28,2
launch_300,ALV,2009-02-28,1
launch_300,AMP,2009-02-28,1
launch_300,APL,2009-02-28,1
launch_300,ARST,2009-02-28,2
launch_300,ASH,2009-02-28,1
launch_300,ATLS2,2009-02-28,1
launch_300,AWI,2009-02-28,1
launch_300,BBWI,2009-02-28,1
launch_300,BEAV,2009-02-28,1
launch_300,BEZ1,2009-02-28,1
launch_300,BID1,2009-02-28,1
launch_300,BKNG,2009-02-28,2
launch_300,BRY1,2009-02-28,1
launch_300,BUCY,2009-02-28,1
launch_300,BWA,2009-02-28,1
launch_300,CAT,2009-02-28,1
launch_300,CAVM,2009-02-28,1
launch_300,CBI,2009-02-28,1
launch_300,CBT,2009-02-28,1
launch_300,CE,2009-02-28,1
launch_300,CGX,2009-02-28,1
launch_300,CIEN,2009-02-28,1
launch_300,CLF,2009-02-28,1
launch_300,CLR,2009-02-28,1
launch_300,CMG,2009-02-28,2
launch_300,CMI,2009-02-28,1
launch_300,COF,2009-02-28,1
launch_300,COHR1,2009-02-28,1
launch_300,CRM,2009-02-28,2
launch_300,CTSH,2009-02-28,2
launch_300,CWEI,2009-02-28,1
launch_300,CXO,2009-02-28,2
launch_300,DBI,2009-02-28,1
launch_300,DCP,2009-02-28,1
launch_300,DD,2009-02-28,1
launch_300,DECK,2009-02-28,1
launch_300,DFT,2009-02-28,1
launch_300,DIN,2009-02-28,1
launch_300,DLLR,2009-02-28,1
launch_300,DWSN1,2009-02-28,1
launch_300,EL,2009-02-28,2
launch_300,EMN,2009-02-28,1
launch_300,FFIV,2009-02-28,2
launch_300,FOSL,2009-02-28,1
launch_300,GMCR,2009-02-28,2
launch_300,GRA,2009-02-28,1
launch_300,GTLS,2009-02-28,1
launch_300,HAR,2009-02-28,1
launch_300,HIG,2009-02-28,1
launch_300,HLF,2009-02-28,1
launch_300,HOG,2009-02-28,1
launch_300,HOT,2009-02-28,1
launch_300,HRC,2009-02-28,1
launch_300,HS,2009-02-28,1
launch_300,IP,2009-02-28,1
launch_300,IPGP,2009-02-28,1
launch_300,IPHS,2009-02-28,1
launch_300,JAS,2009-02-28,1
launch_300,JLL,2009-02-28,1
launch_300,JOY,2009-02-28,1
launch_300,LDSH,2009-02-28,1
launch_300,LFUS,2009-02-28,1
launch_300,LNY,2009-02-28,1
launch_300,LTM1,2009-02-28,1
launch_300,LUFK,2009-02-28,1
launch_300,LULU,2009-02-28,1
launch_300,LZ1,2009-02-28,1
launch_300,MEE,2009-02-28,1
launch_300,MIDD,2009-02-28,1
launch_300,MWE,2009-02-28,1
launch_300,NC,2009-02-28,1
launch_300,NDSN,2009-02-28,1
launch_300,NFLX,2009-02-28,2
launch_300,NGLS,2009-02-28,1
launch_300,NNI,2009-02-28,1
launch_300,NZ,2009-02-28,1
launch_300,OC,2009-02-28,1
launch_300,OIS,2009-02-28,1
launch_300,OLED,2009-02-28,1
launch_300,OSK,2009-02-28,1
launch_300,OVTI,2009-02-28,1
launch_300,PAR1,2009-02-28,2
launch_300,PFG,2009-02-28,1
launch_300,PII,2009-02-28,1
launch_300,POLY,2009-02-28,1
launch_300,PRU,2009-02-28,1
launch_300,PXD,2009-02-28,1
launch_300,RCL,2009-02-28,1
launch_300,RDEN,2009-02-28,1
launch_300,RES,2009-02-28,1
launch_300,ROC1,2009-02-28,1
launch_300,ROK,2009-02-28,1
launch_300,ROSE1,2009-02-28,1
launch_300,RVBD,2009-02-28,2
launch_300,SFLY,2009-02-28,1
launch_300,SFSF,2009-02-28,1
launch_300,SFYWQ,2009-02-28,1
launch_300,SGI,2009-02-28,1
launch_300,SHS,2009-02-28,1
launch_300,SIRO,2009-02-28,1
launch_300,SLXP,2009-02-28,2
launch_300,SM,2009-02-28,1
launch_300,SNDK1,2009-02-28,1
launch_300,SVVS,2009-02-28,1
launch_300,SWKS,2009-02-28,2
launch_300,TAL1,2009-02-28,1
launch_300,TKR,2009-02-28,1
launch_300,TNC,2009-02-28,1
launch_300,TPR,2009-02-28,1
launch_300,TRN,2009-02-28,1
launch_300,TTES,2009-02-28,1
launch_300,TUPBQ,2009-02-28,1
launch_300,TWI,2009-02-28,1
launch_300,TXT,2009-02-28,1
launch_300,UAA,2009-02-28,1
launch_300,ULTA,2009-02-28,1
launch_300,ULTI1,2009-02-28,1
launch_300,VMW,2009-02-28,2
launch_300,VRUS1,2009-02-28,1
launch_300,WBC,2009-02-28,1
launch_300,WFM,2009-02-28,1
launch_300,WLL2,2009-02-28,1
launch_300,WLTGQ,2009-02-28,1
launch_300,WPZ1,2009-02-28,1
launch_300,WRLD,2009-02-28,1
launch_300,WSM,2009-02-28,1
launch_300,WYNN,2009-02-28,1
launch_300,XEC,2009-02-28,1
launch_300,AAWW,2009-03-31,1
launch_300,ACF,2009-03-31,1
launch_300,ALV,2009-03-31,1
launch_300,AM1,2009-03-31,1
launch_300,ANN,2009-03-31,1
launch_300,ANVGQ,2009-03-31,1
launch_300,APAGF,2009-03-31,1
launch_300,APKT,2009-03-31,1
launch_300,ASH,2009-03-31,1
launch_300,ATLS2,2009-03-31,1
launch_300,AWI,2009-03-31,1
launch_300,BBWI,2009-03-31,1
launch_300,BEAV,2009-03-31,1
launch_300,BEZ1,2009-03-31,1
launch_300,BID1,2009-03-31,1
launch_300,BKD,2009-03-31,1
launch_300,BKNG,2009-03-31,2
launch_300,BRY1,2009-03-31,1
launch_300,BUCY,2009-03-31,1
launch_300,CAT,2009-03-31,1
launch_300,CBI,2009-03-31,1
launch_300,CBT,2009-03-31,1
launch_300,CGX,2009-03-31,1
launch_300,CLF,2009-03-31,1
launch_300,CMG,2009-03-31,2
launch_300,CMI,2009-03-31,1
launch_300,COF,2009-03-31,1
launch_300,CPHD,2009-03-31,1
launch_300,CRM,2009-03-31,2
launch_300,CRRTQ,2009-03-31,2
launch_300,CRZO,2009-03-31,1
launch_300,CTRX,2009-03-31,2
launch_300,CVI,2009-03-31,1
launch_300,CXO,2009-03-31,2
launch_300,DBI,2009-03-31,1
launch_300,DD,2009-03-31,1
launch_300,DDS,2009-03-31,1
launch_300,DECK,2009-03-31,1
launch_300,DIN,2009-03-31,1
launch_300,EVEPQ,2009-03-31,1
launch_300,FFIV,2009-03-31,2
launch_300,FOSL,2009-03-31,1
launch_300,GIFI,2009-03-31,1
launch_300,GMCR,2009-03-31,2
launch_300,GRA,2009-03-31,1
launch_300,GTLS,2009-03-31,1
launch_300,HLF,2009-03-31,1
launch_300,HOT,2009-03-31,1
launch_300,HS,2009-03-31,1
launch_300,IP,2009-03-31,1
launch_300,IPGP,2009-03-31,1
launch_300,IPHS,2009-03-31,1
launch_300,JLL,2009-03-31,1
launch_300,JOY,2009-03-31,1
launch_300,KSU,2009-03-31,1
launch_300,LDSH,2009-03-31,1
launch_300,LFUS,2009-03-31,1
launch_300,LGCYQ,2009-03-31,1
launch_300,LNC,2009-03-31,1
launch_300,LUFK,2009-03-31,1
launch_300,LULU,2009-03-31,1
launch_300,LXU,2009-03-31,1
launch_300,LZ1,2009-03-31,2
launch_300,MEE,2009-03-31,1
launch_300,MWE,2009-03-31,1
launch_300,NC,2009-03-31,1
launch_300,NDSN,2009-03-31,1
launch_300,NFLX,2009-03-31,2
launch_300,NGLS,2009-03-31,1
launch_300,OIS,2009-03-31,1
launch_300,OLED,2009-03-31,1
launch_300,OSK,2009-03-31,1
launch_300,OVTI,2009-03-31,1
launch_300,PAR1,2009-03-31,2
launch_300,PAY2,2009-03-31,1
launch_300,PDCE,2009-03-31,1
launch_300,PFG,2009-03-31,1
launch_300,PII,2009-03-31,1
launch_300,PL1,2009-03-31,1
launch_300,PXD,2009-03-31,1
launch_300,RAX,2009-03-31,1
launch_300,RCL,2009-03-31,1
launch_300,RES,2009-03-31,1
launch_300,RNOW,2009-03-31,1
launch_300,ROC1,2009-03-31,1
launch_300,ROK,2009-03-31,1
launch_300,RVBD,2009-03-31,2
launch_300,SAM,2009-03-31,2
launch_300,SFLY,2009-03-31,2
launch_300,SFSF,2009-03-31,1
launch_300,SFYWQ,2009-03-31,1
launch_300,SGI,2009-03-31,1
launch_300,SM,2009-03-31,1
launch_300,SVVS,2009-03-31,1
launch_300,SWKS,2009-03-31,2
launch_300,TAL1,2009-03-31,1
launch_300,TEX,2009-03-31,1
launch_300,TIBX,2009-03-31,2
launch_300,TIN,2009-03-31,1
launch_300,TNC,2009-03-31,1
launch_300,TREX,2009-03-31,1
launch_300,TRN,2009-03-31,1
launch_300,TWI,2009-03-31,1
launch_300,TXT,2009-03-31,1
launch_300,UAA,2009-03-31,1
launch_300,ULTA,2009-03-31,1
launch_300,VECO,2009-03-31,1
launch_300,VRUS1,2009-03-31,1
launch_300,WBC,2009-03-31,1
launch_300,WLL2,2009-03-31,1
launch_300,WLTGQ,2009-03-31,1
launch_300,WPZ1,2009-03-31,1
launch_300,WSM,2009-03-31,1
launch_300,WYNN,2009-03-31,1
launch_300,XEC,2009-03-31,1
launch_300,XL1,2009-03-31,1
launch_300,AIMC,2009-04-30,1
launch_300,ANN,2009-04-30,1
launch_300,ANVGQ,2009-04-30,2
launch_300,APKT,2009-04-30,2
launch_300,BBWI,2009-04-30,1
launch_300,BID1,2009-04-30,1
launch_300,BKNG,2009-04-30,2
launch_300,BUCY,2009-04-30,1
launch_300,CLF,2009-04-30,1
launch_300,CPX,2009-04-30,1
launch_300,CRRTQ,2009-04-30,2
launch_300,CTRX,2009-04-30,2
launch_300,DBI,2009-04-30,1
launch_300,DDS,2009-04-30,1
launch_300,DECK,2009-04-30,2
launch_300,EVEPQ,2009-04-30,1
launch_300,FFG,2009-04-30,1
launch_300,FOSL,2009-04-30,2
launch_300,GMCR,2009-04-30,2
launch_300,GRA,2009-04-30,1
launch_300,HLF,2009-04-30,1
launch_300,HS,2009-04-30,1
launch_300,HUN,2009-04-30,1
launch_300,IMAX,2009-04-30,2
launch_300,IPGP,2009-04-30,1
launch_300,JOY,2009-04-30,1
launch_300,KWR,2009-04-30,1
launch_300,LDSH,2009-04-30,1
launch_300,LUFK,2009-04-30,1
launch_300,LULU,2009-04-30,1
launch_300,LVS,2009-04-30,1
launch_300,MEE,2009-04-30,1
launch_300,MWE,2009-04-30,1
launch_300,NFLX,2009-04-30,2
launch_300,NOG,2009-04-30,1
launch_300,OIS,2009-04-30,1
launch_300,OLED,2009-04-30,2
launch_300,PAR1,2009-04-30,2
launch_300,PAY2,2009-04-30,1
launch_300,PPO,2009-04-30,1
launch_300,PXD,2009-04-30,1
launch_300,RAX,2009-04-30,1
launch_300,RNOW,2009-04-30,1
launch_300,ROC1,2009-04-30,1
launch_300,ROSE1,2009-04-30,1
launch_300,SFLY,2009-04-30,2
launch_300,SGI,2009-04-30,2
launch_300,SM,2009-04-30,1
launch_300,TAL1,2009-04-30,1
launch_300,TIBX,2009-04-30,2
launch_300,TRW,2009-04-30,1
launch_300,TWI,2009-04-30,1
launch_300,ULTA,2009-04-30,1
launch_300,URI,2009-04-30,1
launch_300,VCI,2009-04-30,1
launch_300,VECO,2009-04-30,1
launch_300,VRUS1,2009-04-30,1
launch_300,WBC,2009-04-30,1
launch_300,WBS,2009-04-30,1
launch_300,WLL2,2009-04-30,1
launch_300,WLTGQ,2009-04-30,1
launch_300,WYNN,2009-04-30,1
launch_300,XEC,2009-04-30,1
launch_300,ALK,2009-05-31,1
launch_300,ANVGQ,2009-05-31,2
launch_300,APKT,2009-05-31,2
launch_300,APL,2009-05-31,1
launch_300,ARUN,2009-05-31,2
launch_300,BID1,2009-05-31,1
launch_300,BKI1,2009-05-31,1
launch_300,BKNG,2009-05-31,2
launch_300,CPX,2009-05-31,1
launch_300,CRM,2009-05-31,2
launch_300,CRRTQ,2009-05-31,2
launch_300,CTRX,2009-05-31,2
launch_300,DBI,2009-05-31,1
launch_300,DDS,2009-05-31,1
launch_300,DECK,2009-05-31,1
launch_300,DTGF,2009-05-31,1
launch_300,FOSL,2009-05-31,2
launch_300,GIII,2009-05-31,1
launch_300,GLBC,2009-05-31,1
launch_300,GMCR,2009-05-31,2
launch_300,GPORQ,2009-05-31,1
launch_300,HS,2009-05-31,1
launch_300,IMAX,2009-05-31,2
launch_300,IPGP,2009-05-31,1
launch_300,LDSH,2009-05-31,1
launch_300,LUFK,2009-05-31,1
launch_300,LULU,2009-05-31,1
launch_300,LVS,2009-05-31,1
launch_300,NFLX,2009-05-31,2
launch_300,OLED,2009-05-31,1
launch_300,OXM,2009-05-31,1
launch_300,PAY2,2009-05-31,1
launch_300,PPO,2009-05-31,1
launch_300,RDEN,2009-05-31,1
launch_300,ROSE1,2009-05-31,1
launch_300,SFLY,2009-05-31,2
launch_300,SFSF,2009-05-31,1
launch_300,SGI,2009-05-31,2
launch_300,SHS,2009-05-31,1
launch_300,SLXP,2009-05-31,2
launch_300,TEN1,2009-05-31,1
launch_300,TIBX,2009-05-31,2
launch_300,TRW,2009-05-31,1
launch_300,ULTA,2009-05-31,1
launch_300,VCI,2009-05-31,1
launch_300,VECO,2009-05-31,1
launch_300,VRUS1,2009-05-31,1
launch_300,WBC,2009-05-31,1
launch_300,WYNN,2009-05-31,1
launch_300,ACTG,2009-06-30,2
launch_300,ANVGQ,2009-06-30,2
launch_300,APAGF,2009-06-30,1
launch_300,APKT,2009-06-30,2
launch_300,APL,2009-06-30,1
launch_300,BASXQ,2009-06-30,1
launch_300,BKNG,2009-06-30,2
launch_300,CPX,2009-06-30,1
launch_300,CRRTQ,2009-06-30,1
launch_300,CTRX,2009-06-30,2
launch_300,DBI,2009-06-30,1
launch_300,DDS,2009-06-30,1
launch_300,DINO,2009-06-30,1
launch_300,DTGF,2009-06-30,1
launch_300,FOSL,2009-06-30,2
launch_300,GLBC,2009-06-30,1
launch_300,GMCR,2009-06-30,2
launch_300,GPORQ,2009-06-30,1
launch_300,HS,2009-06-30,1
launch_300,HUN,2009-06-30,1
launch_300,IPGP,2009-06-30,1
launch_300,LDSH,2009-06-30,1
launch_300,LUFK,2009-06-30,1
launch_300,LULU,2009-06-30,1
launch_300,LVS,2009-06-30,1
launch_300,NFLX,2009-06-30,2
launch_300,PAY2,2009-06-30,1
launch_300,PPO,2009-06-30,1
launch_300,PSKY,2009-06-30,1
launch_300,QCOR,2009-06-30,1
launch_300,RES,2009-06-30,1
launch_300,ROSE1,2009-06-30,1
launch_300,SFLY,2009-06-30,2
launch_300,SGI,2009-06-30,2
launch_300,SGY,2009-06-30,1
launch_300,SHS,2009-06-30,1
launch_300,SLXP,2009-06-30,2
launch_300,TEN1,2009-06-30,1
launch_300,TIBX,2009-06-30,2
launch_300,TRW,2009-06-30,1
launch_300,UFS,2009-06-30,1
launch_300,ULTA,2009-06-30,2
launch_300,VCI,2009-06-30,1
launch_300,VECO,2009-06-30,1
launch_300,VRUS1,2009-06-30,1
launch_300,WYNN,2009-06-30,1
launch_300,ACTG,2009-07-31,2
launch_300,ANVGQ,2009-07-31,2
launch_300,APKT,2009-07-31,2
launch_300,APL,2009-07-31,1
launch_300,BASXQ,2009-07-31,1
launch_300,BKI1,2009-07-31,1
launch_300,BKNG,2009-07-31,2
launch_300,CPX,2009-07-31,1
launch_300,CTRX,2009-07-31,2
launch_300,DDS,2009-07-31,1
launch_300,DECK,2009-07-31,2
launch_300,DTGF,2009-07-31,1
launch_300,FOSL,2009-07-31,2
launch_300,GMCR,2009-07-31,2
launch_300,GPORQ,2009-07-31,1
launch_300,IPGP,2009-07-31,1
launch_300,JAZZ,2009-07-31,1
launch_300,LDSH,2009-07-31,1
launch_300,LULU,2009-07-31,2
launch_300,LVS,2009-07-31,1
launch_300,NFLX,2009-07-31,2
launch_300,PAY2,2009-07-31,1
launch_300,PPO,2009-07-31,1
