system,date,equity,cash,positions
S-C_weinstein,2022-08-26,199132.73715863796,142670.23715863796,2
S-C_weinstein,2022-08-29,199242.83715863797,142670.23715863796,2
S-C_weinstein,2022-08-30,199125.79715863796,142670.23715863796,2
S-C_weinstein,2022-08-31,200542.41715863795,142670.23715863796,2
S-C_weinstein,2022-09-01,201186.33715863797,142670.23715863796,2
S-C_weinstein,2022-09-02,201299.83715863797,142670.23715863796,2
S-C_weinstein,2022-09-06,197753.41715863795,142670.23715863796,2
S-C_weinstein,2022-09-07,199174.97715863795,142670.23715863796,2
S-C_weinstein,2022-09-08,201421.01715863796,142670.23715863796,2
S-C_weinstein,2022-09-09,201666.03715863795,142670.23715863796,2
S-C_weinstein,2022-09-12,201636.27715863797,142670.23715863796,2
S-C_weinstein,2022-09-13,200894.93715863797,142670.23715863796,2
S-C_weinstein,2022-09-14,201540.25715863795,142670.23715863796,2
S-C_weinstein,2022-09-15,201637.27715863794,142670.23715863796,2
S-C_weinstein,2022-09-16,200835.81715863798,142670.23715863796,2
S-C_weinstein,2022-09-19,200122.43715863797,142670.23715863796,2
S-C_weinstein,2022-09-20,200611.44715863795,142670.23715863796,2
S-C_weinstein,2022-09-21,199532.46715863794,142670.23715863796,2
S-C_weinstein,2022-09-22,199532.46715863794,142670.23715863796,2
S-C_weinstein,2022-09-23,198953.20715863796,142670.23715863796,2
S-C_weinstein,2022-09-26,196857.33715863797,142670.23715863796,2
S-C_weinstein,2022-09-27,198025.93715863797,142670.23715863796,2
S-C_weinstein,2022-09-28,198620.27715863797,142670.23715863796,2
S-C_weinstein,2022-09-29,197841.43715863797,142670.23715863796,2
S-C_weinstein,2022-09-30,197481.97715863795,142670.23715863796,2
S-C_weinstein,2022-10-03,199448.69715863795,142670.23715863796,2
S-C_weinstein,2022-10-04,198714.89715863796,142670.23715863796,2
S-C_weinstein,2022-10-05,198171.73715863796,142670.23715863796,2
S-C_weinstein,2022-10-06,198934.49715863797,142670.23715863796,2
S-C_weinstein,2022-10-07,196996.93715863797,142670.23715863796,2
S-C_weinstein,2022-10-10,196540.51732578798,161873.69732578797,1
S-C_weinstein,2022-10-11,197281.85732578798,161873.69732578797,1
S-C_weinstein,2022-10-12,197076.337325788,161873.69732578797,1
S-C_weinstein,2022-10-13,197575.45732578798,161873.69732578797,1
S-C_weinstein,2022-10-14,195600.99732578796,161873.69732578797,1
S-C_weinstein,2022-10-17,197193.777325788,161873.69732578797,1
S-C_weinstein,2022-10-18,197898.41732578797,161873.69732578797,1
S-C_weinstein,2022-10-19,196445.09732578797,161873.69732578797,1
S-C_weinstein,2022-10-20,196628.59732578797,161873.69732578797,1
S-C_weinstein,2022-10-21,195945.97732578797,161873.69732578797,1
S-C_weinstein,2022-10-24,194962.41732578797,161873.69732578797,1
S-C_weinstein,2022-10-25,195799.17732578795,161873.69732578797,1
S-C_weinstein,2022-10-26,193619.19732578797,161873.69732578797,1
S-C_weinstein,2022-10-27,193134.75732578797,161873.69732578797,1
S-C_weinstein,2022-10-28,193611.85732578798,161873.69732578797,1
S-C_weinstein,2022-10-31,193920.13732578797,161873.69732578797,1
S-C_weinstein,2022-11-01,193428.35732578798,161873.69732578797,1
S-C_weinstein,2022-11-02,192606.27732578796,161873.69732578797,1
S-C_weinstein,2022-11-03,191050.19732578797,161873.69732578797,1
S-C_weinstein,2022-11-04,189582.19732578797,161873.69732578797,1
S-C_weinstein,2022-11-07,188672.03732578797,161873.69732578797,1
S-C_weinstein,2022-11-08,189949.19732578797,161873.69732578797,1
S-C_weinstein,2022-11-09,188774.79732578798,161873.69732578797,1
S-C_weinstein,2022-11-10,190587.77732578796,161873.69732578797,1
S-C_weinstein,2022-11-11,190976.79732578798,161873.69732578797,1
