feature,direction,lag,bucket_type,bucket,label,decile,rows,row_share,events,rate,base,coverage,lift,ci_low,ci_high,sufficient,window
realized_vol_12m,n/a,6,drawdown,0-10,win_100,9,12368,0.09999838294982294,1467,0.11861254851228978,0.06015426658689219,0.9691351736783131,1.971806078642073,1.879040447271758,2.0685089492274646,True,holdout
realized_vol_12m,n/a,6,drawdown,0-10,win_100,10,12390,0.1001762584693003,1638,0.13220338983050847,0.06015426658689219,0.9691351736783131,2.19773920174959,2.100485306684575,2.298783291638847,True,holdout
realized_vol_12m,n/a,6,drawdown,0-10,launch_300,1,9992,0.10014432328415651,16,0.0016012810248198558,0.012568152661962796,0.9656333775295906,0.1274078273783301,0.07844602184682717,0.20684944570962718,False,holdout
realized_vol_12m,n/a,6,drawdown,0-10,launch_300,2,9969,0.09991380692751764,11,0.001103420603872003,0.012568152661962796,0.9656333775295906,0.08779497142897368,0.04903357009782009,0.1571369971503935,False,holdout
realized_vol_12m,n/a,6,drawdown,0-10,launch_300,3,9978,0.10000400898011545,17,0.0017037482461415114,0.012568152661962796,0.9656333775295906,0.1355607535941112,0.0846623102447693,0.21697548388672633,False,holdout
realized_vol_12m,n/a,6,drawdown,0-10,launch_300,4,9968,0.09990378447722899,55,0.005517656500802568,0.012568152661962796,0.9656333775295906,0.43901889555349044,0.33750501823072626,0.5708458595291919,False,holdout
realized_vol_12m,n/a,6,drawdown,0-10,launch_300,5,9971,0.09993385182809493,72,0.007220940728111524,0.012568152661962796,0.9656333775295906,0.5745427289378432,0.4565783188905669,0.7227067243126083,False,holdout
realized_vol_12m,n/a,6,drawdown,0-10,launch_300,6,9980,0.10002405388069276,97,0.009719438877755511,0.012568152661962796,0.9656333775295906,0.7733387029241897,0.634496024462496,0.9422007625910381,False,holdout
realized_vol_12m,n/a,6,drawdown,0-10,launch_300,7,9976,0.09998396407953816,127,0.012730553327987169,0.012568152661962796,0.9656333775295906,1.012921601956338,0.8522025910984126,1.2034875846487025,True,holdout
realized_vol_12m,n/a,6,drawdown,0-10,launch_300,8,9970,0.09992382937780629,134,0.013440320962888667,0.012568152661962796,0.9656333775295906,1.0693951071715946,0.9038794383478457,1.2647322010566184,True,holdout
realized_vol_12m,n/a,6,drawdown,0-10,launch_300,9,9977,0.09999398652982681,299,0.029968928535631954,0.012568152661962796,0.9656333775295906,2.3845134079515264,2.132371587151596,2.6654434046853024,True,holdout
realized_vol_12m,n/a,6,drawdown,0-10,launch_300,10,9995,0.10017439063502245,426,0.04262131065532766,0.012568152661962796,0.9656333775295906,3.391215224837299,3.0898527845752306,3.720540485968695,True,holdout
realized_vol_12m,n/a,6,drawdown,10-20,win_50,1,3335,0.10016518996846373,141,0.042278860569715145,0.15831205886769786,0.9575783721599079,0.2670602661105418,0.22714471931686753,0.3136288104063553,True,holdout
realized_vol_12m,n/a,6,drawdown,10-20,win_50,2,3328,0.09995494819041899,302,0.0907451923076923,0.15831205886769786,0.9575783721599079,0.573204549020037,0.5145036742494876,0.6378664584862661,True,holdout
realized_vol_12m,n/a,6,drawdown,10-20,win_50,3,3328,0.09995494819041899,444,0.13341346153846154,0.15831205886769786,0.9575783721599079,0.8427245687579352,0.7724169155497443,0.9183717684629905,True,holdout
realized_vol_12m,n/a,6,drawdown,10-20,win_50,4,3327,0.0999249136506983,467,0.14036669672377516,0.15831205886769786,0.9575783721599079,0.8866456398061267,0.8147041625138666,0.9638269583302266,True,holdout
realized_vol_12m,n/a,6,drawdown,10-20,win_50,5,3326,0.09989487911097762,555,0.16686710763680096,0.15831205886769786,0.9575783721599079,1.054039147935361,0.9764345503775286,1.1364989345632013,True,holdout
realized_vol_12m,n/a,6,drawdown,10-20,win_50,6,3330,0.10001501726986034,657,0.1972972972972973,0.15831205886769786,0.9575783721599079,1.246255646654053,1.1631008364518884,1.3338168530465995,True,holdout
realized_vol_12m,n/a,6,drawdown,10-20,win_50,7,3329,0.09998498273013966,666,0.20006007810153198,0.15831205886769786,0.9575783721599079,1.2637071334453627,1.1800732858160008,1.3517084699413524,True,holdout
realized_vol_12m,n/a,6,drawdown,10-20,win_50,8,3326,0.09989487911097762,716,0.2152736019242333,0.15831205886769786,0.9575783721599079,1.3598054593184117,1.2736745317171614,1.4500860837150564,True,holdout
realized_vol_12m,n/a,6,drawdown,10-20,win_50,9,3330,0.10001501726986034,657,0.1972972972972973,0.15831205886769786,0.9575783721599079,1.246255646654053,1.1631008364518884,1.3338168530465995,True,holdout
realized_vol_12m,n/a,6,drawdown,10-20,win_50,10,3336,0.10019522450818441,666,0.19964028776978418,0.15831205886769786,0.9575783721599079,1.261055469796047,1.1775775339293302,1.34889784051966,True,holdout
realized_vol_12m,n/a,6,drawdown,10-20,win_100,1,3335,0.10016518996846373,26,0.007796101949025487,0.05262051359062923,0.9575783721599079,0.1481570858406413,0.10121297314442355,0.21662506818380572,False,holdout
realized_vol_12m,n/a,6,drawdown,10-20,win_100,2,3328,0.09995494819041899,34,0.010216346153846154,0.05262051359062923,0.9575783721599079,0.19415139565770986,0.1391128326951934,0.27065299001455956,False,holdout
realized_vol_12m,n/a,6,drawdown,10-20,win_100,3,3328,0.09995494819041899,65,0.01953125,0.05262051359062923,0.9575783721599079,0.37117178581621,0.2917846381985589,0.4716137722065845,False,holdout
realized_vol_12m,n/a,6,drawdown,10-20,win_100,4,3327,0.0999249136506983,117,0.0351668169522092,0.05262051359062923,0.9575783721599079,0.6683100287807107,0.5591822046537216,0.7978136338885804,True,holdout
realized_vol_12m,n/a,6,drawdown,10-20,win_100,5,3326,0.09989487911097762,141,0.042393265183403486,0.05262051359062923,0.9575783721599079,0.8056414179688465,0.6852336845932785,0.946114187804527,True,holdout
realized_vol_12m,n/a,6,drawdown,10-20,win_100,6,3330,0.10001501726986034,193,0.05795795795795796,0.05262051359062923,0.9575783721599079,1.101432768384823,0.9600675968427841,1.2621572437374202,True,holdout
realized_vol_12m,n/a,6,drawdown,10-20,win_100,7,3329,0.09998498273013966,247,0.07419645539200961,0.05262051359062923,0.9575783721599079,1.4100290994731506,1.2500016366919215,1.5887102936700939,True,holdout
realized_vol_12m,n/a,6,drawdown,10-20,win_100,8,3326,0.09989487911097762,302,0.09079975947083584,0.05262051359062923,0.9575783721599079,1.7255582143729904,1.5488512959037253,1.9202076523049443,True,holdout
realized_vol_12m,n/a,6,drawdown,10-20,win_100,9,3330,0.10001501726986034,285,0.08558558558558559,0.05262051359062923,0.9575783721599079,1.6264680776667078,1.454849984855504,1.8162355178003093,True,holdout
realized_vol_12m,n/a,6,drawdown,10-20,win_100,10,3336,0.10019522450818441,342,0.10251798561151079,0.05262051359062923,0.9575783721599079,1.9482513304424953,1.7612483196881268,2.152630858316341,True,holdout
realized_vol_12m,n/a,6,drawdown,10-20,launch_300,1,3335,0.10016518996846373,3,0.0008995502248875562,0.01303499023877459,0.9575783721599079,0.06901042566274466,0.02347330910065203,0.20265397904277577,False,holdout
realized_vol_12m,n/a,6,drawdown,10-20,launch_300,2,3328,0.09995494819041899,5,0.0015024038461538462,0.01303499023877459,0.9575783721599079,0.1152592996721021,0.04924457236959182,0.2694589245372547,False,holdout
realized_vol_12m,n/a,6,drawdown,10-20,launch_300,3,3328,0.09995494819041899,9,0.002704326923076923,0.01303499023877459,0.9575783721599079,0.20746673940978377,0.10920053993256099,0.3937052146351519,False,holdout
realized_vol_12m,n/a,6,drawdown,10-20,launch_300,4,3327,0.0999249136506983,20,0.006011421701232342,0.01303499023877459,0.9575783721599079,0.46117577313947195,0.29880353236318713,0.7109614959209393,False,holdout
realized_vol_12m,n/a,6,drawdown,10-20,launch_300,5,3326,0.09989487911097762,16,0.004810583283223091,0.01303499023877459,0.9575783721599079,0.36905154473482216,0.22733505377167013,0.5984203267763812,False,holdout
realized_vol_12m,n/a,6,drawdown,10-20,launch_300,6,3330,0.10001501726986034,47,0.014114114114114115,0.01303499023877459,0.9575783721599079,1.0827867037544459,0.8155611035015085,1.4359146085410526,False,holdout
